p = 12; number of cycles = 10000; data structure = Google Zetasketch Dense
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
60; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.007075; 0.01277910621113838; 8.152213333333334; 5.373406
62; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0073854838709677415; 0.012976605861619793; 8.406143600416232; 5.5407802289282
65; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.006233846153846154; 0.015571176527852303; 12.10368; 7.977954461538461
68; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.00654264705882353; 0.012617098575765675; 7.946823529411764; 5.238026470588236
71; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.005577464788732394; 0.012111038212228541; 7.32212814917675; 4.826268121404484
74; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.004695945945945946; 0.011713184245612213; 6.848958363769174; 4.5143855368882395
77; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.0037896103896103896; 0.011363450833364862; 6.446070500927644; 4.248828200371057
80; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.002925; 0.011118677978968542; 6.17136; 4.067757
84; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.001811904761904762; 0.010877070267143256; 5.9060680272108845; 3.8928938775510202
88; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 7.886363636363636E-4; 0.010716818866229393; 5.733322314049587; 3.7790311983471074
92; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -2.0434782608695653E-4; 0.010647736431529093; 5.65964461247637; 3.730467674858223
96; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0011770833333333334; 0.010736748938937606; 5.754666666666667; 3.7931
100; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.002051; 0.010898164983151982; 5.9289984; 3.90800808
105; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.003179047619047619; 0.011189564299218678; 6.250300952380952; 4.119789714285714
110; 6240; 6240.0; 6240; 4113; 4113.0; 4113; -0.0021663636363636364; 0.013740511376675979; 9.424978512396693; 6.2123295867768595
115; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.003470434782608696; 0.01145154994833807; 6.546408771266541; 4.3149646275992435
120; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.0022091666666666666; 0.011002840542332694; 6.04344; 3.9834405
125; 6240; 6240.0; 6240; 4113; 4113.0; 4113; 0.0010072000000000002; 0.010737001443606124; 5.754937344; 3.7932784128
131; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -4.3053435114503817E-4; 0.010739782527302719; 5.757919002389138; 3.796166470485403
137; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -0.0017802919708029196; 0.01077155636639501; 5.792039213596889; 3.818661750759231
143; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -0.001127972027972028; 0.013226769454110306; 8.733375715193898; 5.757869822485207
150; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 0.0019686666666666667; 0.010923776310822595; 5.9568981333333335; 3.927352391111111
157; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 2.9554140127388534E-4; 0.010642852776665183; 5.654454136070429; 3.727952614710536
164; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -0.0014164634146341464; 0.01071142068149981; 5.7275478881618085; 3.776142950624628
172; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 0.0010290697674418604; 0.012783295955638894; 8.157559762033532; 5.378237317468902
180; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.216666666666666E-4; 0.010590730864624668; 5.599205925925926; 3.6915277530864197
188; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -0.001297340425531915; 0.01063630300445296; 5.647496604798551; 3.723365550022635
197; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 0.0012314720812182742; 0.011541276428949292; 6.649396995542271; 4.383913339689247
206; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -4.830097087378641E-4; 0.010483975985966119; 5.486894523517768; 3.617481421434631
216; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.402777777777778E-4; 0.011875248174433643; 7.039794238683127; 4.6413002400548695
226; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -5.473451327433628E-4; 0.010417793684300389; 5.417838828412561; 3.5719533557835383
237; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.278481012658229E-4; 0.011011041477262748; 6.0524522779469105; 3.990350748633588
248; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -4.504032258064516E-4; 0.011637448857929117; 6.7606763787721125; 4.457279266389178
260; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -2.803846153846154E-4; 0.010409443254840273; 5.409156923076923; 3.566229420118343
273; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 2.846153846153846E-4; 0.010591149273883061; 5.5996483516483515; 3.691819442096365
286; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 5.496503496503496E-4; 0.010924321446253712; 5.957492689129053; 3.927744378698225
300; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 3.156666666666667E-4; 0.011164079302238348; 6.2218624; 4.102041973333334
314; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 2.1910828025477707E-4; 0.011089389652392543; 6.138890178100532; 4.047338812933588
329; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.3556231003039514E-4; 0.01074054210217137; 5.758733492853909; 3.7967034598719525
345; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -2.1999999999999998E-4; 0.010743227132316954; 5.761613106490233; 3.7986019743751314
362; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -1.0966850828729281E-4; 0.011260456003994928; 6.32974964134184; 4.173171478282104
380; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -4.657894736842106E-5; 0.010854457705365217; 5.881537063711911; 3.877667224376731
398; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -5.753768844221106E-5; 0.011192642475063996; 6.253740259084367; 4.123058882351455
417; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -6.115107913669065E-5; 0.011195394268175745; 6.256815692769526; 4.125086500008626
437; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -1.3272311212814645E-5; 0.011189954748142298; 6.250737156292383; 4.121078952081228
458; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 3.0131004366812227E-5; 0.011070536486253793; 6.118034362426346; 4.033588680612498
480; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 4.229166666666667E-5; 0.011154124641933034; 6.210771666666667; 4.094729909722222
504; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 3.313492063492063E-5; 0.011203186381989697; 6.265528344671202; 4.130830706727135
529; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.168241965973536E-5; 0.01123752941338966; 6.304000800454544; 4.156195399530447
555; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.3135135135135137E-4; 0.011173481307200554; 6.232346491356221; 4.1089540809999185
582; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.082474226804124E-5; 0.011205147003724067; 6.267721543203316; 4.132276671272186
611; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -3.289689034369885E-5; 0.01122459678277539; 6.2894993209597105; 4.146634648466065
641; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.6068642745709828E-5; 0.011192346942888136; 6.2534100140916715; 4.122841153521336
673; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -3.863298662704309E-6; 0.011240219719311327; 6.3070195637726885; 4.158185654705263
706; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.223796033994335E-6; 0.011272322747938785; 6.343097785874215; 4.181971841520276
741; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 2.3481781376518218E-5; 0.01134924684455233; 6.429965764613964; 4.239243454426578
778; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.956298200514138E-5; 0.011379982488010653; 6.464839751257261; 4.262235694979546
816; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.2794117647058824E-4; 0.011402341702031584; 6.490268742791234; 4.279000898692811
856; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 3.2126168224299064E-5; 0.011444311852591635; 6.53813590706612; 4.310559474626605
898; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.596881959910914E-5; 0.011390115167902283; 6.476357399020838; 4.269829221085213
942; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.0201698513800425E-4; 0.011358528281894417; 6.440486943351319; 4.246180013613354
989; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 4.186046511627907E-5; 0.01137538253840349; 6.459614448519151; 4.258790679680735
1038; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.936416184971098E-5; 0.011435091617906639; 6.527605109871139; 4.303616574040043
1089; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.0101010101010101E-4; 0.01153977358914327; 6.647665414475332; 4.3827717171717175
1143; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 3.762029746281715E-6; 0.01155099857526197; 6.660604358838348; 4.391302296836693
1200; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -4.2749999999999996E-5; 0.011652673155403729; 6.7783768; 4.4689490633333335
1260; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -3.111111111111111E-5; 0.011709795026885846; 6.8449954346182915; 4.512870387503149
1323; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.168556311413455E-5; 0.011739446543170082; 6.879705088586203; 4.535754284365968
1389; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.23686105111591E-5; 0.011818623720526231; 6.972818943037473; 4.597143771098744
1458; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.1165980795610425E-4; 0.011832597687620905; 6.989317572411613; 4.608021232836759
1530; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 2.4052287581699346E-5; 0.011856382095862667; 7.017443916442394; 4.626564787218591
1606; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -2.945205479452055E-5; 0.011894526630976506; 7.062669807648467; 4.656381985363107
1686; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -1.0213523131672597E-4; 0.011936585913853496; 7.112705597277981; 4.689370324872054
1770; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -2.2372881355932205E-5; 0.012047320172130489; 7.2452851326247245; 4.776779332631109
1858; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 2.3842841765339073E-5; 0.012084709095337992; 7.2903264804337224; 4.80647486226031
1950; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.656410256410256E-5; 0.012211672453669617; 7.44431721025641; 4.908000160736358
2047; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 5.979482169027845E-5; 0.012271323340575423; 7.517221996325243; 4.956065912320842
2149; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.082829222894369E-5; 0.01228349948165224; 7.5321472270262815; 4.965906040382391
2256; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.411347517730496E-5; 0.012299965644112006; 7.552354609929078; 4.9792286643026005
2368; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.2875844594594594E-4; 0.012326411063808442; 7.5848652529218406; 5.000662764506483
2486; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.2912308930008046E-4; 0.012351357635484964; 7.615597289147464; 5.02092423838985
2610; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.3475095785440614E-4; 0.012381393673321136; 7.652681551944334; 5.0453737026761205
2740; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.2262773722627738E-4; 0.012458991285411728; 7.7489050753902715; 5.10881337823006
2877; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.023288147375739E-5; 0.012546995585096686; 7.858760742764792; 5.181240656367685
3020; 6240; 6240.0; 6240; 4114; 4114.0; 4114; -1.7980132450331126E-5; 0.01237199225154416; 7.641064318231656; 5.03771452006491
3171; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 1.6764427625354776E-4; 0.012552304207623391; 7.865412218762335; 5.185625940382732
3329; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 2.8101531991589067E-4; 0.01250916281577401; 7.8114393852290345; 5.1500419280179885
3495; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 4.0317596566523606E-4; 0.012343759174909937; 7.606230057163207; 5.0147484703797165
3669; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 4.028890705914418E-4; 0.012326262527635367; 7.584682455177375; 5.000542246890981
3852; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.272066458982347E-4; 0.012530722654028097; 7.838388990790074; 5.167809664761276
4044; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 5.965875370919881E-4; 0.012456290535863866; 7.745545961779476; 5.106598731852687
4246; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.797927461139896E-4; 0.01243358756364941; 7.717337457170629; 5.088001009423071
4458; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 0.0010215791834903543; 0.012432727053239754; 7.716269282859553; 5.087296767577596
4680; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.066239316239316E-4; 0.01237016470667767; 7.6388070655270655; 5.036226324932428
4913; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.505393853042947E-4; 0.012504885442515606; 7.806098223727501; 5.146520527630599
5158; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.126017836370687E-4; 0.01245661606615802; 7.745950808277733; 5.106865645072852
5415; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.495290858725762E-4; 0.01248799534219673; 7.785025381123022; 5.132627310567326
5685; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.831486367634125E-4; 0.012547890467310365; 7.8598817945665465; 5.181979760071599
5969; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.180432233204892E-4; 0.012599155901431172; 7.924237373074113; 5.224409062953028
6267; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 0.0011022658369235678; 0.012611027413560473; 7.939177580284642; 5.234259064950483
6580; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.784802431610943E-4; 0.01251782055807236; 7.822255909683022; 5.157173207121146
6909; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.915617310754088E-4; 0.012646336503186582; 7.983696961435325; 5.26361046463861
7254; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.854976564653984E-4; 0.012803023696968164; 8.182757395993608; 5.394849988320145
7616; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.366596638655463E-4; 0.012654641888074452; 7.994186868865193; 5.270526406812725
7996; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.348424212106053E-4; 0.012965315794024662; 8.391522728848166; 5.532487901679704
8395; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.78117927337701E-4; 0.012999435515915005; 8.435747360723026; 5.5616449746818155
8814; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.296006353528477E-4; 0.013122939146103598; 8.596799669070325; 5.667825935665916
9254; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.827209855197752E-4; 0.013008777572115871; 8.447876432525582; 5.569641609520873
9716; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.432688349114861E-4; 0.013178506942676025; 8.669758418288957; 5.715927264878329
10201; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.353004607391432E-4; 0.013153084388129099; 8.636341155748573; 5.693895435056031
10711; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.689291382690693E-4; 0.013369738410898325; 8.923195266378437; 5.883016879147578
11246; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.841988262493331E-4; 0.013398551588359234; 8.961697538522914; 5.908401229724883
11808; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 7.83519647696477E-4; 0.013492092986062906; 9.087265731376826; 5.991187695334016
12398; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.895225036296177E-4; 0.013587866446308161; 9.216735318970342; 6.076546330487818
13017; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 6.5992164093109E-4; 0.013684478395343373; 9.348266251714765; 6.1632639999286125
13667; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.345284261359479E-4; 0.013737214961474817; 9.420456858896557; 6.210858897035327
14350; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.82432055749129E-4; 0.013826281058418152; 9.543009111486118; 6.291656968694533
15067; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 9.736244773345723E-4; 0.01399750184907762; 9.780828496105373; 6.448450069387421
15820; 6240; 6240.0; 6240; 4114; 4114.0; 4114; 8.209228824273072E-4; 0.014079691906278991; 9.896027190852847; 6.524399978071893
16610; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 0.0010642263696568333; 0.014406416103649572; 10.360637661578567; 6.832375637403173
17440; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 0.0010981594036697248; 0.014320544948607742; 10.237494140644728; 6.751168011018117
18311; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 0.0011650101032166457; 0.014375550140770504; 10.316289577142356; 6.80313006569564
19226; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 0.0010501300322479975; 0.014310185271140337; 10.222687612518543; 6.741403770114391
20187; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 8.710853519591816E-4; 0.014378493183934133; 10.320514026722783; 6.805915900635297
21196; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 2.697065484053595E-4; 0.01452561099808116; 10.532789273389415; 6.9459019006406155
22255; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 1.771961356998427E-4; 0.014589487610949728; 10.625629185602774; 7.00712565685183
23367; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 1.26139427397612E-4; 0.014689917109629446; 10.772419741214174; 7.103927441521847
24535; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 1.0701446912573873E-4; 0.014637676894195047; 10.695938316153867; 7.053491373553392
25761; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 5.3153992469236443E-5; 0.01466781423272126; 10.74002713633177; 7.082565972116224
27049; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 4.0482088062405265E-6; 0.01475240217427362; 10.86425782598273; 7.1644905374870085
28401; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -6.3730150346818775E-6; 0.014913525024545847; 11.102868374595138; 7.3218434874133
29821; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 2.2531102243385536E-5; 0.014926462236234042; 11.12213980249487; 7.334552129369614
31312; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 8.97100153295861E-5; 0.01497580973343513; 11.195801868428756; 7.383128956503898
32877; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 1.1398546096054994E-4; 0.015017473764056741; 11.258183951246298; 7.424267140926045
34520; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 8.2013325608343E-5; 0.015094473435293177; 11.37392896417547; 7.5005957832663555
36245; 6240; 6240.0; 6240; 4115; 4115.0; 4115; 1.6901641605738722E-5; 0.015169230199096781; 11.486868798072832; 7.575074535908606
38057; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -4.1603384397088576E-5; 0.015174333687261229; 11.494599310389358; 7.580172461899393
39959; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -1.533521859906404E-4; 0.01528634602320583; 11.664924947079742; 7.692494576479669
41956; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -1.3854514253026982E-4; 0.015341187782506479; 11.748773965500051; 7.747789241671909
44053; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -2.0814473475132226E-4; 0.015407069771435753; 11.849899723179117; 7.814477141166997
46255; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -1.9358123446113935E-4; 0.015378381453704864; 11.805811237491836; 7.785402763185721
48567; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -1.0410772746926924E-4; 0.015434494580383701; 11.89212325775854; 7.8423216675763445
50995; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -7.542896362388469E-5; 0.015479734514232773; 11.961939257105975; 7.888362186376777
53544; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -1.023158523830868E-4; 0.015421159039221016; 11.871582333958363; 7.828775850038248
56221; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -1.371871720531474E-4; 0.015479429742562327; 11.961468238133767; 7.888051570500073
59032; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -2.240632199485025E-4; 0.015600576715156932; 12.14942945276719; 8.012003557393749
61983; 6240; 6240.0; 6240; 4115; 4115.0; 4115; -1.6303018569607797E-4; 0.015654759115878627; 12.233968430171156; 8.06775321957601
