p = 12; number of cycles = 10000; data structure = Hash4j UltraLogLog FGRA
true distinct count; minimum memory size; average memory size; maximum memory size; minimum serialization size; average serialization size; maximum serialization size; relative distinct count estimation bias; relative distinct count estimation rmse; estimated memory MVP; estimated serialization MVP
27; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.6803199999739152E-5; 0.009379422222795156; 2.9052388861739034; 2.8827176544981366
28; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -4.852996993984933E-5; 0.009412888353641752; 2.9260078754299057; 2.9033256438374258
29; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.2977026049051675E-5; 0.009355947279151787; 2.8907145431666015; 2.868305903297093
30; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.760347675886403E-5; 0.00935682032540044; 2.8912540599387273; 2.8688412377686596
31; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.0520399996496967E-5; 0.009399663883300496; 2.9177919652746414; 2.8951734229081714
32; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 4.608553444919888E-5; 0.00932926414433624; 2.874249436735722; 2.851968433350174
33; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.940668988895252E-5; 0.009301582853922994; 2.8572181050631316; 2.835069127504503
34; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.534431534283166E-5; 0.009353671104713883; 2.889308171375505; 2.8669104336129045
35; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.816743216814785E-5; 0.009295261563821301; 2.8533359341161257; 2.8312170509059236
36; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.133459498137548E-5; 0.009316287062438177; 2.866258789692961; 2.8440397293077444
37; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.854391372389557E-5; 0.009284216059834568; 2.8465587589360704; 2.8244924119675736
38; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.0093561328586926E-5; 0.0093212223123332; 2.8692963625154664; 2.8470537550541057
39; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.931334833105401E-5; 0.009285283795302825; 2.8472135361411604; 2.8251421133803762
40; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.1816288639001503E-4; 0.00925262588459136; 2.8272204961451766; 2.8053040581905626
42; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.018622868728962E-4; 0.009336631270566647; 2.8787906993268386; 2.856474492355313
44; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.9155296107011054E-5; 0.00938927464051974; 2.911345586557135; 2.888777016118708
46; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.563934756601157E-5; 0.009381223309716519; 2.906354752382245; 2.883824870580832
48; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.0418945454720366E-5; 0.009420144208005164; 2.930520596492827; 2.907803382566527
50; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.109083672703378E-6; 0.00943129427931652; 2.9374620723240548; 2.914691048507589
52; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.885315016218706E-5; 0.009471704394039255; 2.9626881926451367; 2.939721617508353
54; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.1028728430827185E-5; 0.009482900212753718; 2.9696962922011494; 2.9466753907112184
56; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.315450631709309E-5; 0.009487291639971597; 2.9724473967057583; 2.9494051688243186
58; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -3.202325528407799E-5; 0.009503231821641847; 2.982444170804926; 2.9593244485506243
60; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -2.551982136849143E-5; 0.009520410780355102; 2.993236624395396; 2.97003323971016
62; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.855403393066367E-5; 0.009493769210865156; 2.9765077360545504; 2.9534340326742825
65; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 3.225768559402535E-5; 0.00948385672439938; 2.9702954110957203; 2.9472698652732725
68; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.853040819033552E-6; 0.009482898500739707; 2.969695219921344; 2.946674326743659
71; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.652526758251284E-5; 0.009472761361175943; 2.9633494545783394; 2.9403777533800572
74; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.4295782149588173E-5; 0.0094397227538012; 2.942714667840907; 2.9199029262297373
77; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.4018311475144495E-5; 0.009495650107324819; 2.9776872586074066; 2.9546044116414576
80; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.182845210857053E-5; 0.009530972943198376; 2.999881839737179; 2.9766269417547204
84; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.190725856800747E-4; 0.009510185110683744; 2.9868101346026825; 2.9636565676677784
88; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.3875232742824277E-4; 0.009490802455586523; 2.97464773923194; 2.9515884544316924
92; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.6842224211527E-4; 0.009483161813374911; 2.9698601418870085; 2.946837970244474
96; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.8458035111048842E-4; 0.009454153041323637; 2.951718465282867; 2.928836926792302
100; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.74722073788133E-4; 0.00943922098661907; 2.942401836957608; 2.9195925203920448
105; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.06298694077803E-4; 0.00936581470836961; 2.896815253643549; 2.8743593214447616
110; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.2566912986734505E-4; 0.009391464487310784; 2.912703762667041; 2.890124663731638
115; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.627664069726992E-4; 0.009430239337772676; 2.936804966868507; 2.914039036892782
120; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.0403316198044991E-4; 0.00951055919083015; 2.9870451097023016; 2.963889721254997
125; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 8.447362430426687E-5; 0.009491125900858327; 2.9748504938769273; 2.9517896373352457
131; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 8.112749908166632E-5; 0.009502644857977771; 2.98207576301922; 2.958958896639226
137; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.7000458849441756E-5; 0.009566750524396274; 3.022446159843505; 2.99901634465092
143; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 2.3313563915121747E-5; 0.009608114138306353; 3.0486388713009136; 3.0250060118334643
150; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.888801278620076E-5; 0.00961231618593512; 3.051306060065882; 3.027652524716534
157; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 7.094233302639123E-5; 0.009615353004419085; 3.053234362508097; 3.029565879077802
164; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.502715893815334E-5; 0.009664795773433477; 3.084714950948073; 3.0608024319484755
172; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 8.315351090167774E-5; 0.009681606269364103; 3.0954551025136006; 3.071459326525123
180; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 9.690693385439682E-5; 0.009639215995414958; 3.068407952846849; 3.0446218446852455
188; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.5011648187101805E-4; 0.009632505358201189; 3.0641371065279803; 3.0403841057021825
197; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.1919660757006826E-4; 0.009660514422959706; 3.0819825971690022; 3.058091259206452
206; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 6.892721459528567E-5; 0.009671460924623012; 3.0889710534988186; 3.0650255414561927
216; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 1.3769702545401738E-5; 0.009642223469574092; 3.070322962790271; 3.0465220095903467
226; 4128; 4128.0; 4128; 4096; 4096.0; 4096; 5.12747054660454E-5; 0.009635186913519224; 3.065843370173523; 3.0420771424977593
237; 4128; 4128.0; 4128; 4096; 4096.0; 4096; -1.1741531963441169E-5; 0.009643255453523056; 3.0709802165005766; 3.0471741683106495
