p = 12; sample_size = 100
true distinct count; compressed bytes hll6 bzip2; compressed bytes hll6 lzma; compressed bytes hll6 deflate; compressed bytes hll6 zstd; compressed bytes hll8 bzip2; compressed bytes hll8 lzma; compressed bytes hll8 deflate; compressed bytes hll8 zstd; compressed bytes ull bzip2; compressed bytes ull lzma; compressed bytes ull deflate; compressed bytes ull zstd
61696.0; 1961.36; 2307.07; 2132.9; 2170.27; 1736.05; 1642.74; 1844.5; 1678.09; 2426.69; 2293.7; 2397.24; 2151.04
64780.0; 1961.26; 2310.45; 2133.1; 2170.16; 1735.44; 1641.71; 1844.38; 1678.98; 2427.72; 2295.01; 2396.65; 2153.33
68019.0; 1961.14; 2311.84; 2132.99; 2169.18; 1736.67; 1641.02; 1844.3; 1679.48; 2426.59; 2296.62; 2396.88; 2150.85
71419.0; 1957.84; 2312.69; 2133.03; 2168.79; 1737.01; 1642.87; 1843.44; 1679.24; 2427.05; 2297.87; 2396.66; 2154.91
74989.0; 1958.18; 2313.6; 2133.64; 2167.45; 1737.78; 1644.57; 1843.79; 1678.73; 2427.56; 2300.26; 2397.28; 2152.35
78738.0; 1955.78; 2315.12; 2133.65; 2166.6; 1736.88; 1643.21; 1843.7; 1677.81; 2427.04; 2299.99; 2396.6; 2156.41
82674.0; 1953.2; 2314.72; 2133.41; 2165.39; 1737.53; 1639.77; 1843.17; 1676.92; 2426.64; 2299.67; 2397.41; 2157.02
86807.0; 1953.23; 2313.2; 2133.04; 2165.25; 1738.5; 1642.2; 1842.43; 1677.3; 2427.52; 2300.72; 2397.57; 2159.97
91147.0; 1949.77; 2312.78; 2132.75; 2164.8; 1737.8; 1642.92; 1842.16; 1676.98; 2426.45; 2302.65; 2396.95; 2161.61
95704.0; 1947.16; 2313.55; 2132.16; 2163.62; 1737.94; 1642.84; 1841.79; 1676.01; 2426.88; 2302.69; 2396.37; 2161.8
100489.0; 1946.93; 2316.06; 2133.68; 2164.37; 1739.81; 1641.75; 1842.06; 1676.29; 2426.64; 2304.45; 2396.57; 2158.52
105513.0; 1944.52; 2315.46; 2133.57; 2163.95; 1740.23; 1643.36; 1843.35; 1676.64; 2426.58; 2305.04; 2396.68; 2159.81
110788.0; 1944.74; 2314.97; 2133.28; 2164.21; 1740.31; 1644.64; 1843.66; 1677.21; 2426.31; 2306.69; 2396.24; 2154.17
116327.0; 1942.87; 2314.9; 2132.9; 2164.37; 1740.42; 1642.66; 1843.04; 1677.98; 2426.03; 2306.73; 2395.78; 2150.6
122143.0; 1943.97; 2314.23; 2132.51; 2164.23; 1740.21; 1644.38; 1842.35; 1678.21; 2425.86; 2306.11; 2395.59; 2149.91
128250.0; 1942.83; 2314.26; 2133.75; 2164.79; 1740.79; 1644.11; 1842.62; 1678.73; 2426.69; 2306.55; 2394.67; 2150.81
134662.0; 1941.53; 2313.06; 2133.65; 2165.45; 1741.79; 1643.52; 1843.41; 1679.44; 2425.98; 2306.5; 2395.39; 2153.59
141395.0; 1941.53; 2314.79; 2134.93; 2166.35; 1741.99; 1644.4; 1843.21; 1679.34; 2427.35; 2306.51; 2396.47; 2157.88
148464.0; 1941.13; 2314.59; 2135.35; 2167.49; 1741.29; 1642.96; 1843.32; 1679.18; 2427.17; 2305.92; 2396.86; 2156.13
155887.0; 1939.26; 2314.81; 2135.89; 2169.35; 1743.0; 1643.49; 1844.3; 1678.41; 2427.78; 2305.82; 2396.92; 2154.09
163681.0; 1936.91; 2313.87; 2135.98; 2170.93; 1741.04; 1643.05; 1843.91; 1678.92; 2427.16; 2305.65; 2396.74; 2155.09
171865.0; 1936.5; 2315.1; 2137.45; 2173.29; 1741.41; 1645.3; 1845.09; 1679.22; 2425.24; 2306.6; 2397.04; 2155.29
180458.0; 1934.16; 2315.11; 2138.85; 2175.01; 1742.08; 1642.96; 1843.73; 1678.02; 2425.03; 2304.7; 2396.06; 2158.21
189480.0; 1930.49; 2315.87; 2138.73; 2175.4; 1740.53; 1644.13; 1844.7; 1677.2; 2425.05; 2302.89; 2395.9; 2159.84
198953.0; 1927.2; 2314.57; 2138.62; 2177.14; 1740.37; 1643.22; 1843.84; 1676.45; 2424.83; 2303.78; 2395.5; 2161.58
208900.0; 1926.64; 2314.06; 2140.37; 2179.44; 1741.83; 1643.11; 1844.62; 1677.25; 2423.97; 2301.46; 2395.06; 2156.46
219345.0; 1926.85; 2315.54; 2141.63; 2181.43; 1742.07; 1641.81; 1844.12; 1677.73; 2424.24; 2300.5; 2394.08; 2155.73
230312.0; 1926.23; 2315.61; 2143.45; 2184.4; 1741.94; 1642.73; 1843.84; 1677.81; 2424.01; 2297.4; 2394.85; 2151.3
241827.0; 1926.82; 2315.56; 2145.21; 2186.79; 1742.63; 1646.08; 1844.41; 1678.81; 2426.16; 2297.02; 2394.21; 2148.37
253918.0; 1928.26; 2315.34; 2146.17; 2189.71; 1742.59; 1645.89; 1844.39; 1678.58; 2425.49; 2293.18; 2394.82; 2149.67
266613.0; 1928.68; 2315.02; 2147.71; 2191.43; 1741.51; 1645.17; 1842.59; 1679.31; 2424.47; 2294.0; 2394.59; 2150.59
279943.0; 1929.57; 2314.65; 2148.92; 2193.51; 1740.44; 1644.64; 1841.65; 1679.07; 2424.96; 2292.76; 2394.82; 2154.2
293940.0; 1929.88; 2314.19; 2150.07; 2194.93; 1740.02; 1644.25; 1842.75; 1679.16; 2424.91; 2290.65; 2395.77; 2154.13
308637.0; 1931.81; 2313.69; 2152.84; 2196.69; 1740.31; 1646.45; 1842.89; 1679.13; 2426.0; 2287.29; 2396.24; 2152.03
324068.0; 1931.61; 2311.75; 2153.9; 2198.56; 1739.91; 1645.59; 1842.07; 1678.35; 2425.28; 2283.31; 2395.5; 2154.34
340271.0; 1932.39; 2311.58; 2154.78; 2201.06; 1739.63; 1646.33; 1842.0; 1677.56; 2426.02; 2279.24; 2395.64; 2153.55
357284.0; 1935.24; 2310.69; 2156.68; 2202.86; 1741.32; 1647.63; 1842.85; 1677.96; 2426.6; 2277.58; 2396.55; 2160.04
375148.0; 1937.67; 2311.22; 2157.56; 2204.21; 1740.74; 1647.17; 1843.55; 1677.03; 2425.39; 2273.66; 2396.23; 2159.21
393905.0; 1937.28; 2311.17; 2158.91; 2205.63; 1742.19; 1647.3; 1844.81; 1677.38; 2425.47; 2271.28; 2395.61; 2159.43
413600.0; 1939.29; 2307.63; 2159.62; 2207.31; 1742.21; 1648.94; 1845.16; 1677.12; 2424.7; 2269.48; 2395.64; 2158.05
434279.0; 1940.77; 2306.71; 2160.66; 2208.63; 1742.65; 1648.29; 1845.32; 1678.03; 2425.38; 2267.37; 2396.05; 2157.29
455992.0; 1941.75; 2305.29; 2160.06; 2209.76; 1742.9; 1646.9; 1844.32; 1678.51; 2425.49; 2265.06; 2396.05; 2152.43
478791.0; 1944.47; 2303.9; 2160.13; 2210.57; 1743.73; 1646.32; 1843.44; 1678.97; 2425.48; 2262.84; 2395.96; 2150.49
502730.0; 1945.4; 2303.63; 2160.95; 2210.85; 1744.16; 1646.76; 1842.97; 1679.91; 2426.91; 2261.4; 2395.81; 2149.65
527866.0; 1947.82; 2299.38; 2162.1; 2210.89; 1744.8; 1649.96; 1843.86; 1680.75; 2427.84; 2259.67; 2395.9; 2150.69
554259.0; 1949.44; 2295.82; 2161.92; 2210.32; 1743.69; 1647.75; 1844.65; 1681.07; 2428.12; 2257.36; 2396.74; 2154.61
581971.0; 1949.58; 2295.01; 2162.45; 2210.08; 1743.22; 1647.66; 1845.93; 1680.58; 2426.82; 2256.35; 2397.07; 2156.26
611069.0; 1954.96; 2293.98; 2163.49; 2210.45; 1743.13; 1647.04; 1844.6; 1680.39; 2427.03; 2254.1; 2397.66; 2154.31
641622.0; 1957.05; 2292.73; 2162.89; 2209.58; 1741.96; 1647.11; 1845.0; 1679.54; 2428.85; 2252.35; 2397.87; 2154.47
673703.0; 1958.89; 2290.42; 2163.55; 2209.35; 1742.24; 1645.56; 1845.7; 1679.75; 2429.77; 2250.04; 2397.81; 2157.44
707388.0; 1960.53; 2289.48; 2163.36; 2207.61; 1742.18; 1644.56; 1845.54; 1679.63; 2429.35; 2248.9; 2397.77; 2162.74
742757.0; 1963.81; 2284.57; 2163.45; 2206.51; 1742.56; 1646.49; 1845.01; 1679.56; 2429.59; 2247.47; 2397.91; 2162.6
779894.0; 1964.44; 2283.11; 2163.58; 2204.64; 1742.81; 1644.84; 1844.96; 1678.61; 2428.76; 2245.99; 2397.31; 2164.09
818888.0; 1966.9; 2280.38; 2163.07; 2202.9; 1743.81; 1644.47; 1845.11; 1679.29; 2428.85; 2246.55; 2397.73; 2160.78
859832.0; 1968.78; 2274.98; 2162.02; 2201.4; 1743.66; 1642.54; 1843.98; 1678.95; 2428.9; 2245.44; 2397.19; 2156.54
902823.0; 1967.39; 2273.94; 2161.72; 2199.73; 1743.37; 1642.84; 1844.97; 1679.26; 2427.13; 2245.4; 2396.62; 2151.31
947964.0; 1970.56; 2272.63; 2161.32; 2198.29; 1744.39; 1643.04; 1845.29; 1680.06; 2428.19; 2246.83; 2397.08; 2151.13
995362.0; 1971.9; 2267.58; 2160.05; 2196.16; 1743.89; 1643.57; 1844.99; 1681.1; 2426.76; 2245.35; 2396.58; 2150.5
1045130.0; 1971.82; 2262.17; 2158.54; 2193.84; 1742.95; 1642.3; 1844.57; 1681.44; 2424.92; 2245.51; 2395.49; 2152.12
1097386.0; 1971.48; 2259.2; 2157.54; 2191.09; 1741.38; 1641.5; 1844.26; 1680.96; 2423.88; 2244.66; 2395.11; 2155.6
1152255.0; 1971.93; 2253.65; 2157.2; 2189.59; 1742.78; 1641.48; 1845.0; 1680.2; 2425.27; 2246.55; 2396.01; 2154.73
1209867.0; 1972.14; 2251.47; 2155.97; 2188.34; 1742.87; 1641.81; 1844.64; 1680.92; 2427.89; 2245.54; 2396.37; 2155.1
1270360.0; 1970.98; 2248.72; 2155.08; 2187.06; 1742.46; 1641.58; 1844.61; 1681.03; 2426.85; 2245.7; 2395.68; 2151.68
1333878.0; 1973.49; 2241.36; 2155.04; 2185.96; 1742.62; 1641.16; 1843.93; 1680.26; 2425.52; 2246.65; 2396.06; 2156.13
1400571.0; 1974.8; 2239.45; 2154.13; 2184.62; 1743.18; 1641.0; 1843.85; 1679.96; 2426.48; 2247.86; 2396.07; 2160.52
1470599.0; 1974.65; 2234.53; 2153.35; 2183.49; 1744.04; 1642.01; 1844.34; 1679.37; 2426.15; 2248.63; 2395.69; 2160.8
1544128.0; 1972.64; 2231.1; 2152.64; 2182.5; 1742.77; 1642.36; 1845.09; 1679.33; 2426.31; 2249.75; 2396.07; 2160.56
1621334.0; 1973.34; 2224.66; 2151.34; 2181.68; 1742.96; 1641.07; 1845.98; 1679.35; 2424.72; 2249.61; 2396.16; 2160.28
1702400.0; 1972.46; 2222.1; 2150.14; 2181.11; 1744.51; 1639.23; 1845.32; 1678.97; 2425.58; 2251.05; 2395.13; 2160.23
1787519.0; 1970.51; 2218.86; 2148.81; 2180.21; 1744.83; 1639.28; 1844.83; 1680.51; 2424.45; 2251.68; 2394.86; 2155.39
1876894.0; 1971.67; 2213.98; 2148.14; 2179.85; 1745.01; 1640.06; 1845.77; 1680.27; 2424.87; 2253.19; 2394.55; 2154.49
1970738.0; 1970.56; 2213.5; 2147.67; 2179.6; 1743.75; 1638.33; 1844.86; 1680.84; 2425.53; 2254.9; 2395.23; 2150.82
2069274.0; 1970.34; 2210.44; 2146.14; 2178.79; 1743.11; 1638.88; 1844.57; 1681.35; 2425.58; 2255.82; 2394.32; 2150.61
2172737.0; 1968.53; 2206.53; 2145.9; 2179.23; 1742.68; 1638.74; 1843.77; 1681.19; 2424.94; 2256.78; 2394.45; 2154.03
2281373.0; 1968.16; 2203.49; 2146.2; 2179.94; 1742.66; 1637.74; 1843.89; 1681.23; 2425.14; 2257.78; 2395.35; 2152.92
2395441.0; 1967.8; 2202.78; 2147.38; 2181.09; 1742.16; 1637.77; 1843.33; 1681.52; 2424.09; 2258.89; 2395.32; 2151.66
2515213.0; 1968.37; 2202.44; 2148.02; 2183.37; 1741.64; 1637.08; 1843.5; 1681.32; 2424.48; 2259.04; 2395.77; 2152.56
2640973.0; 1968.0; 2203.03; 2149.62; 2185.51; 1742.59; 1638.56; 1844.03; 1681.11; 2424.66; 2260.12; 2396.97; 2156.05
2773021.0; 1968.6; 2201.77; 2149.23; 2187.34; 1741.42; 1636.68; 1843.43; 1680.28; 2425.2; 2260.79; 2396.89; 2160.71
2911672.0; 1967.86; 2201.68; 2150.38; 2189.6; 1742.35; 1636.68; 1842.72; 1679.63; 2423.92; 2261.03; 2396.05; 2162.83
3057255.0; 1968.53; 2201.17; 2151.35; 2191.97; 1743.54; 1637.6; 1844.3; 1679.12; 2422.85; 2262.04; 2396.35; 2163.48
3210117.0; 1969.58; 2201.63; 2152.32; 2194.37; 1743.18; 1638.65; 1843.33; 1679.38; 2423.51; 2262.51; 2395.84; 2157.93
3370622.0; 1969.55; 2200.08; 2153.59; 2197.43; 1744.28; 1640.16; 1843.37; 1679.47; 2423.24; 2263.66; 2396.22; 2157.0
3539153.0; 1969.64; 2199.66; 2155.59; 2199.73; 1743.21; 1638.76; 1844.35; 1679.46; 2423.99; 2264.23; 2395.33; 2156.2
3716110.0; 1970.42; 2200.11; 2156.97; 2202.5; 1743.79; 1639.2; 1843.8; 1680.3; 2424.79; 2265.82; 2396.1; 2153.65
3901915.0; 1971.83; 2200.68; 2158.54; 2205.28; 1743.76; 1638.29; 1842.85; 1680.36; 2424.09; 2267.73; 2395.28; 2151.25
4097010.0; 1971.71; 2200.04; 2159.51; 2208.22; 1743.09; 1639.32; 1843.08; 1681.27; 2425.79; 2269.37; 2395.54; 2153.41
4301860.0; 1972.22; 2200.34; 2160.97; 2210.23; 1742.3; 1639.71; 1843.22; 1681.92; 2425.86; 2268.4; 2395.51; 2155.89
4516952.0; 1974.38; 2198.48; 2162.88; 2212.47; 1742.32; 1638.54; 1842.6; 1681.91; 2427.26; 2268.91; 2395.74; 2154.23
4742799.0; 1977.05; 2198.12; 2164.53; 2215.11; 1743.12; 1639.61; 1842.69; 1681.67; 2427.06; 2269.28; 2395.82; 2152.33
4979938.0; 1978.85; 2199.33; 2166.66; 2217.71; 1743.3; 1643.25; 1843.02; 1681.79; 2428.23; 2270.71; 2396.7; 2153.4
5228934.0; 1980.72; 2201.39; 2168.84; 2220.63; 1742.96; 1641.12; 1842.57; 1681.57; 2428.39; 2270.37; 2397.35; 2153.8
5490380.0; 1983.43; 2202.5; 2170.55; 2223.33; 1742.98; 1641.77; 1842.74; 1680.96; 2427.29; 2272.96; 2396.76; 2156.16
5764899.0; 1984.41; 2204.74; 2172.66; 2225.39; 1742.48; 1641.97; 1842.0; 1679.95; 2427.46; 2272.51; 2396.96; 2159.08
6053143.0; 1986.06; 2204.14; 2174.88; 2227.76; 1743.02; 1641.39; 1841.97; 1679.7; 2426.74; 2273.16; 2397.55; 2161.64
6355800.0; 1989.61; 2208.03; 2175.85; 2230.03; 1743.31; 1642.21; 1842.74; 1678.96; 2425.47; 2272.73; 2396.12; 2160.31
6673590.0; 1992.73; 2206.74; 2177.62; 2231.82; 1743.29; 1643.6; 1843.88; 1679.61; 2425.5; 2271.34; 2395.62; 2157.06
7007269.0; 1997.0; 2210.49; 2179.27; 2234.75; 1743.33; 1644.32; 1844.47; 1680.59; 2424.66; 2272.16; 2394.72; 2153.6
7357632.0; 1997.21; 2209.21; 2179.35; 2235.26; 1742.47; 1644.61; 1843.1; 1681.05; 2425.1; 2271.63; 2394.88; 2153.05
7725513.0; 1998.33; 2211.12; 2179.64; 2236.32; 1742.11; 1644.91; 1841.75; 1681.41; 2423.62; 2274.19; 2393.71; 2151.1
8111788.0; 2003.03; 2215.02; 2180.89; 2237.41; 1743.29; 1645.4; 1841.5; 1681.77; 2424.84; 2273.91; 2393.86; 2152.33
8517377.0; 2005.63; 2216.77; 2181.51; 2237.66; 1742.17; 1646.29; 1841.91; 1681.95; 2424.23; 2273.64; 2393.39; 2152.53
8943245.0; 2008.57; 2221.71; 2182.4; 2238.45; 1741.17; 1644.28; 1842.16; 1682.07; 2424.17; 2273.91; 2393.33; 2153.37
9390407.0; 2012.79; 2223.44; 2183.09; 2239.57; 1741.69; 1645.73; 1842.2; 1682.55; 2424.73; 2274.98; 2393.03; 2156.17
9859927.0; 2013.89; 2226.47; 2183.4; 2240.26; 1742.11; 1647.0; 1842.9; 1682.71; 2425.3; 2275.7; 2394.45; 2157.66
1.0352923E7; 2016.8; 2231.37; 2183.52; 2240.46; 1740.92; 1645.07; 1842.78; 1681.48; 2426.12; 2275.65; 2394.76; 2153.35
1.0870569E7; 2020.64; 2235.98; 2184.7; 2240.9; 1741.53; 1644.52; 1842.62; 1681.74; 2425.12; 2276.14; 2395.07; 2154.27
1.1414097E7; 2021.97; 2240.1; 2186.14; 2240.39; 1743.02; 1647.11; 1842.45; 1681.56; 2426.71; 2276.79; 2395.47; 2156.14
1.1984801E7; 2024.57; 2244.89; 2187.18; 2241.08; 1742.89; 1648.98; 1844.08; 1681.71; 2425.9; 2277.62; 2394.95; 2160.14
1.2584041E7; 2026.53; 2246.98; 2188.29; 2240.88; 1744.6; 1647.07; 1844.91; 1681.17; 2426.31; 2278.72; 2396.0; 2160.31
1.3213243E7; 2027.61; 2250.0; 2188.06; 2240.53; 1742.71; 1650.15; 1843.47; 1681.11; 2426.62; 2280.49; 2395.1; 2161.75
1.3873905E7; 2029.75; 2257.79; 2188.34; 2239.69; 1743.51; 1650.14; 1842.63; 1680.56; 2425.17; 2282.17; 2394.25; 2156.22
1.45676E7; 2031.26; 2258.53; 2188.74; 2238.56; 1743.41; 1647.89; 1843.04; 1681.56; 2424.41; 2282.81; 2392.98; 2156.34
1.529598E7; 2033.6; 2264.64; 2188.68; 2237.39; 1743.2; 1648.93; 1843.83; 1681.69; 2424.61; 2283.86; 2394.12; 2150.89
1.6060778E7; 2033.27; 2267.26; 2188.13; 2236.82; 1743.96; 1650.23; 1844.19; 1682.52; 2424.68; 2284.81; 2393.39; 2152.24
1.6863816E7; 2034.97; 2268.8; 2188.29; 2235.95; 1743.9; 1649.32; 1844.13; 1683.19; 2425.26; 2285.02; 2393.53; 2151.54
1.7707006E7; 2035.76; 2273.51; 2188.17; 2235.03; 1743.87; 1648.6; 1844.31; 1683.79; 2425.38; 2286.75; 2394.36; 2154.08
1.8592356E7; 2035.77; 2275.59; 2187.96; 2233.78; 1743.06; 1648.98; 1842.88; 1683.34; 2424.17; 2287.35; 2394.21; 2156.51
1.9521973E7; 2034.96; 2278.11; 2187.15; 2233.64; 1743.09; 1649.07; 1843.09; 1682.62; 2424.46; 2288.57; 2394.35; 2154.77
2.0498071E7; 2035.15; 2277.55; 2187.86; 2232.93; 1741.76; 1648.07; 1842.66; 1681.49; 2423.63; 2288.16; 2394.63; 2153.33
2.1522974E7; 2034.87; 2280.87; 2186.59; 2233.16; 1742.82; 1649.31; 1843.73; 1682.13; 2425.3; 2290.75; 2395.83; 2156.9
2.2599122E7; 2035.76; 2282.72; 2186.36; 2233.03; 1743.59; 1650.08; 1844.5; 1681.45; 2425.97; 2292.59; 2396.0; 2160.25
2.3729078E7; 2036.81; 2283.74; 2186.79; 2233.34; 1743.62; 1650.93; 1844.86; 1681.51; 2425.52; 2292.64; 2396.25; 2161.19
2.4915531E7; 2036.73; 2287.18; 2185.88; 2233.36; 1742.94; 1650.69; 1844.37; 1681.09; 2425.82; 2297.02; 2396.35; 2161.14
2.6161307E7; 2035.67; 2287.44; 2185.36; 2234.08; 1742.9; 1648.5; 1844.0; 1680.94; 2425.59; 2297.98; 2396.14; 2160.25
2.7469372E7; 2035.33; 2289.64; 2184.39; 2234.42; 1743.23; 1649.52; 1844.58; 1681.11; 2423.97; 2297.09; 2394.63; 2159.01
2.884284E7; 2035.45; 2291.7; 2183.77; 2234.4; 1742.88; 1651.04; 1844.96; 1681.48; 2424.36; 2298.23; 2394.89; 2156.79
3.0284982E7; 2036.04; 2291.57; 2183.62; 2234.99; 1743.66; 1651.15; 1844.43; 1682.09; 2424.29; 2299.27; 2394.97; 2154.49
3.1799231E7; 2035.98; 2294.22; 2182.86; 2235.15; 1744.06; 1650.2; 1843.82; 1683.18; 2424.37; 2299.53; 2395.22; 2154.3
3.3389192E7; 2034.57; 2295.26; 2181.78; 2236.24; 1743.34; 1647.96; 1844.24; 1684.06; 2424.75; 2299.91; 2394.39; 2155.33
3.5058651E7; 2032.13; 2295.73; 2182.0; 2237.78; 1742.77; 1649.9; 1842.6; 1683.47; 2424.7; 2299.67; 2394.33; 2155.49
3.6811583E7; 2032.84; 2298.82; 2181.82; 2240.28; 1741.34; 1649.95; 1842.81; 1683.78; 2424.19; 2297.24; 2394.29; 2156.08
3.8652162E7; 2032.11; 2300.78; 2182.03; 2242.29; 1741.01; 1650.68; 1841.99; 1683.16; 2424.54; 2297.1; 2394.53; 2155.59
4.058477E7; 2032.25; 2302.64; 2182.59; 2244.05; 1741.54; 1652.03; 1842.04; 1682.96; 2425.75; 2296.84; 2395.22; 2156.01
4.2614008E7; 2030.48; 2306.06; 2183.52; 2246.44; 1741.56; 1651.45; 1843.51; 1682.89; 2425.74; 2297.47; 2396.31; 2158.63
4.4744708E7; 2027.96; 2308.03; 2183.53; 2248.92; 1741.42; 1651.41; 1842.78; 1682.25; 2424.38; 2296.68; 2395.62; 2157.35
4.6981943E7; 2026.69; 2307.76; 2184.71; 2251.86; 1740.74; 1652.54; 1842.32; 1681.99; 2424.37; 2296.38; 2395.23; 2158.75
4.933104E7; 2028.76; 2310.19; 2186.19; 2253.79; 1741.62; 1651.96; 1842.1; 1681.19; 2424.79; 2296.36; 2394.0; 2159.31
5.1797592E7; 2030.16; 2312.04; 2187.43; 2255.76; 1743.02; 1649.51; 1843.72; 1680.87; 2424.73; 2293.63; 2394.14; 2160.42
5.4387471E7; 2028.19; 2313.73; 2188.09; 2258.13; 1742.6; 1649.65; 1843.81; 1680.88; 2424.67; 2293.08; 2393.36; 2157.2
5.7106844E7; 2027.82; 2315.19; 2189.32; 2260.55; 1742.27; 1651.03; 1843.81; 1681.01; 2424.61; 2290.91; 2392.91; 2154.93
5.9962186E7; 2028.23; 2315.14; 2190.03; 2262.82; 1743.59; 1653.54; 1843.3; 1682.32; 2424.19; 2289.85; 2393.3; 2153.3
6.2960295E7; 2027.42; 2313.75; 2191.06; 2265.41; 1742.95; 1652.54; 1842.73; 1682.37; 2423.07; 2288.95; 2393.28; 2153.51
6.6108309E7; 2026.86; 2315.23; 2192.37; 2268.17; 1742.46; 1653.46; 1843.88; 1683.03; 2423.97; 2288.69; 2394.02; 2150.87
6.9413724E7; 2031.07; 2316.35; 2193.18; 2271.08; 1742.42; 1653.79; 1844.59; 1685.09; 2424.56; 2286.89; 2394.12; 2156.3
7.288441E7; 2031.58; 2319.38; 2194.03; 2272.24; 1742.27; 1655.48; 1845.52; 1684.39; 2424.25; 2285.2; 2394.53; 2155.74
7.652863E7; 2031.43; 2319.11; 2194.94; 2273.27; 1740.82; 1654.32; 1845.41; 1683.97; 2423.84; 2283.29; 2393.64; 2156.53
8.0355061E7; 2034.86; 2318.34; 2197.42; 2274.22; 1743.36; 1656.17; 1845.19; 1684.56; 2425.06; 2280.9; 2394.91; 2153.71
8.4372814E7; 2037.68; 2320.54; 2197.59; 2275.01; 1744.74; 1657.11; 1845.25; 1684.28; 2425.61; 2278.23; 2394.34; 2156.69
8.8591454E7; 2038.52; 2321.24; 2198.39; 2275.37; 1744.93; 1655.86; 1845.31; 1684.24; 2425.8; 2276.35; 2394.92; 2160.55
9.3021026E7; 2037.82; 2321.29; 2198.82; 2276.2; 1745.46; 1657.3; 1844.73; 1684.15; 2424.99; 2274.16; 2395.24; 2163.53
9.7672077E7; 2040.39; 2322.65; 2198.49; 2275.98; 1744.48; 1655.55; 1845.18; 1683.36; 2424.5; 2271.4; 2394.78; 2162.64
1.0255568E8; 2040.61; 2323.27; 2198.38; 2276.08; 1745.43; 1653.66; 1845.5; 1683.09; 2425.38; 2269.15; 2395.25; 2162.83
1.07683463E8; 2045.29; 2324.25; 2198.29; 2276.84; 1745.39; 1654.73; 1845.06; 1683.42; 2426.17; 2268.07; 2395.08; 2159.45
1.13067636E8; 2046.37; 2324.46; 2198.05; 2276.06; 1746.23; 1654.79; 1845.66; 1683.33; 2426.44; 2266.18; 2395.33; 2157.24
1.18721017E8; 2047.09; 2326.11; 2196.67; 2274.73; 1746.61; 1654.54; 1845.5; 1684.16; 2426.57; 2264.87; 2395.37; 2153.43
1.24657067E8; 2049.72; 2328.12; 2194.79; 2272.92; 1745.96; 1652.97; 1845.09; 1684.9; 2427.01; 2264.11; 2396.07; 2154.93
1.3088992E8; 2052.91; 2327.94; 2194.0; 2271.3; 1746.03; 1654.1; 1845.96; 1684.73; 2426.51; 2262.1; 2395.83; 2154.01
1.37434416E8; 2055.22; 2330.49; 2193.41; 2269.62; 1745.38; 1653.83; 1845.82; 1685.62; 2427.1; 2260.43; 2395.63; 2154.1
1.44306136E8; 2055.81; 2331.04; 2190.66; 2266.66; 1743.92; 1652.1; 1845.4; 1685.27; 2427.37; 2258.84; 2396.24; 2155.51
1.51521442E8; 2057.64; 2331.61; 2188.54; 2263.84; 1744.19; 1654.19; 1844.08; 1685.21; 2427.6; 2256.73; 2395.94; 2155.2
1.59097514E8; 2058.8; 2333.37; 2186.06; 2259.23; 1743.77; 1654.6; 1843.69; 1684.81; 2427.22; 2255.56; 2395.8; 2154.37
1.67052389E8; 2058.18; 2334.76; 2183.44; 2254.09; 1744.0; 1653.8; 1845.63; 1685.11; 2428.26; 2254.29; 2397.17; 2157.91
1.75405008E8; 2061.35; 2335.52; 2181.03; 2247.89; 1742.66; 1654.76; 1844.87; 1684.45; 2428.17; 2253.61; 2397.91; 2159.53
1.84175258E8; 2061.97; 2335.97; 2178.82; 2241.75; 1744.8; 1655.95; 1845.65; 1684.43; 2427.61; 2252.48; 2397.79; 2162.74
1.9338402E8; 2062.43; 2336.62; 2176.18; 2235.28; 1744.55; 1653.67; 1845.09; 1684.45; 2428.67; 2251.91; 2398.37; 2165.2
2.0305322E8; 2063.14; 2335.49; 2173.36; 2228.24; 1745.46; 1653.3; 1845.28; 1683.9; 2429.17; 2252.21; 2397.9; 2163.82
2.1320588E8; 2063.48; 2334.65; 2168.99; 2220.59; 1745.85; 1653.09; 1844.32; 1683.63; 2427.89; 2252.36; 2397.3; 2161.81
2.23866173E8; 2064.57; 2333.17; 2164.75; 2213.05; 1745.0; 1653.67; 1844.79; 1684.34; 2428.78; 2252.91; 2397.64; 2159.19
2.35059481E8; 2064.62; 2330.84; 2161.06; 2205.33; 1744.72; 1652.69; 1845.01; 1684.34; 2428.61; 2253.34; 2396.56; 2156.78
2.46812455E8; 2065.48; 2328.59; 2156.87; 2198.12; 1745.06; 1652.61; 1844.85; 1684.34; 2429.39; 2253.55; 2397.68; 2158.38
2.59153077E8; 2064.89; 2325.35; 2152.34; 2190.12; 1745.1; 1649.59; 1846.49; 1685.53; 2428.33; 2252.8; 2397.24; 2156.27
2.7211073E8; 2062.33; 2320.79; 2147.51; 2181.93; 1744.96; 1651.67; 1844.94; 1686.77; 2429.43; 2256.02; 2397.35; 2158.87
2.85716266E8; 2062.47; 2316.53; 2142.2; 2173.69; 1742.88; 1650.18; 1844.68; 1686.29; 2427.81; 2257.02; 2397.51; 2158.9
3.00002079E8; 2057.79; 2311.5; 2137.42; 2165.23; 1743.26; 1648.25; 1844.88; 1685.78; 2428.9; 2258.3; 2398.39; 2157.53
3.15002182E8; 2055.53; 2306.9; 2131.98; 2158.12; 1742.34; 1649.1; 1844.55; 1685.15; 2428.43; 2258.59; 2398.91; 2159.33
