p = 8; sample_size = 100
true distinct count; compressed bytes hll6 bzip2; compressed bytes hll6 lzma; compressed bytes hll6 deflate; compressed bytes hll6 zstd; compressed bytes hll8 bzip2; compressed bytes hll8 lzma; compressed bytes hll8 deflate; compressed bytes hll8 zstd; compressed bytes ull bzip2; compressed bytes ull lzma; compressed bytes ull deflate; compressed bytes ull zstd
2.7253371233813E13; 205.03; 206.85; 175.42; 177.99; 153.77; 180.98; 134.64; 125.51; 207.05; 212.99; 170.3; 179.32
2.8616039795503E13; 205.05; 206.76; 175.14; 177.85; 154.1; 181.19; 134.81; 126.05; 207.24; 213.03; 170.39; 179.41
3.0046841785278E13; 204.33; 206.62; 174.87; 177.5; 154.59; 181.1; 134.62; 125.97; 207.99; 213.64; 170.57; 179.22
3.1549183874541E13; 204.72; 206.75; 174.78; 177.34; 154.03; 180.74; 134.92; 126.07; 207.73; 213.56; 170.43; 178.77
3.3126643068268E13; 204.12; 206.81; 174.51; 177.05; 153.9; 180.77; 134.62; 125.94; 207.39; 213.77; 170.3; 178.81
3.4782975221681E13; 203.99; 206.94; 174.37; 177.0; 153.66; 181.36; 134.79; 126.1; 207.43; 214.22; 170.44; 178.83
3.6522123982765E13; 203.92; 207.24; 174.47; 176.81; 153.95; 181.35; 134.78; 126.17; 207.56; 214.71; 170.35; 179.19
3.8348230181903E13; 203.93; 207.3; 174.0; 176.72; 154.11; 181.24; 134.67; 126.13; 207.77; 215.18; 170.44; 179.1
4.0265641690998E13; 204.29; 207.3; 173.86; 176.45; 154.03; 181.34; 134.82; 126.25; 207.63; 215.89; 170.42; 179.01
4.2278923775547E13; 203.84; 207.53; 173.5; 176.25; 154.31; 181.38; 134.77; 126.09; 207.71; 215.8; 170.57; 179.54
4.4392869964324E13; 203.31; 207.53; 173.59; 175.92; 154.05; 181.34; 134.83; 126.06; 207.94; 216.41; 170.38; 179.53
4.661251346254E13; 203.82; 207.77; 173.29; 175.82; 154.12; 181.5; 134.76; 126.35; 207.8; 216.49; 170.52; 179.53
4.8943139135666E13; 203.71; 207.62; 173.02; 175.74; 154.31; 181.33; 134.66; 126.12; 207.69; 216.88; 170.46; 179.5
5.1390296092449E13; 203.94; 207.72; 173.21; 175.7; 154.8; 181.55; 134.68; 126.09; 207.89; 217.54; 170.48; 179.77
5.3959810897071E13; 204.16; 207.92; 173.25; 175.78; 154.45; 181.89; 134.56; 126.06; 207.82; 218.39; 170.52; 179.12
5.6657801441924E13; 203.93; 207.9; 173.19; 175.75; 154.21; 182.13; 134.67; 125.58; 207.87; 218.23; 170.58; 179.53
5.949069151402E13; 204.05; 207.89; 173.19; 175.62; 154.31; 182.12; 134.33; 125.8; 207.73; 218.66; 170.38; 179.17
6.2465226089721E13; 204.42; 208.05; 173.27; 175.55; 154.15; 182.01; 134.51; 125.74; 208.3; 219.25; 170.42; 179.6
6.5588487394207E13; 204.22; 208.43; 172.98; 175.54; 154.38; 181.57; 134.63; 126.14; 208.37; 219.72; 170.78; 179.77
6.8867911763917E13; 204.3; 208.21; 173.14; 175.67; 154.29; 181.37; 134.71; 126.07; 208.42; 219.9; 170.47; 179.78
7.2311307352112E13; 204.31; 208.59; 173.23; 175.68; 154.31; 181.64; 134.63; 126.27; 207.93; 219.71; 170.42; 179.72
7.5926872719717E13; 204.22; 208.48; 173.15; 175.75; 154.28; 181.96; 134.88; 126.1; 208.44; 220.17; 170.51; 179.37
7.9723216355702E13; 203.83; 208.49; 172.88; 175.6; 154.22; 181.77; 134.86; 126.22; 207.61; 220.58; 170.43; 179.83
8.3709377173487E13; 203.68; 208.55; 173.0; 175.74; 154.41; 181.71; 134.84; 126.32; 207.77; 220.72; 170.47; 179.85
8.7894846032161E13; 203.88; 208.83; 173.09; 175.79; 154.72; 181.99; 134.81; 126.39; 208.03; 221.2; 170.49; 179.89
9.2289588333769E13; 204.32; 209.05; 172.95; 175.74; 154.69; 182.06; 135.02; 126.21; 208.66; 221.63; 170.6; 179.81
9.6904067750457E13; 204.16; 209.0; 172.8; 175.68; 154.23; 181.96; 134.95; 126.25; 208.64; 221.92; 170.61; 180.01
1.01749271137979E14; 203.95; 208.91; 172.85; 175.51; 154.57; 181.81; 134.57; 126.2; 208.63; 222.14; 170.54; 180.05
1.06836734694877E14; 204.02; 208.79; 172.92; 175.85; 154.34; 181.77; 134.33; 126.12; 208.64; 222.66; 170.46; 179.77
1.1217857142962E14; 204.3; 208.75; 172.8; 175.76; 154.27; 182.2; 134.53; 126.16; 208.54; 223.03; 170.34; 179.63
1.177875000011E14; 204.31; 208.61; 172.85; 175.73; 154.57; 182.11; 134.59; 126.02; 208.34; 223.1; 170.23; 179.39
1.23676875001154E14; 204.48; 208.78; 172.59; 175.53; 154.84; 181.98; 134.71; 126.04; 208.05; 223.54; 170.21; 179.25
1.29860718751211E14; 204.15; 208.59; 172.47; 175.44; 154.79; 182.08; 134.75; 126.12; 208.31; 224.07; 170.33; 179.38
1.36353754688771E14; 204.4; 208.25; 172.3; 175.28; 154.78; 182.15; 134.91; 126.31; 209.19; 224.55; 170.63; 179.61
1.43171442423209E14; 203.82; 208.49; 172.04; 175.17; 154.61; 182.21; 134.76; 126.11; 208.66; 224.86; 170.8; 179.74
1.50330014544369E14; 204.01; 208.39; 172.23; 175.27; 154.79; 182.5; 134.84; 126.36; 209.01; 225.08; 170.69; 179.7
1.57846515271587E14; 204.2; 208.01; 172.2; 175.31; 154.82; 182.21; 135.18; 126.36; 209.34; 225.28; 170.8; 179.85
1.65738841035166E14; 204.18; 207.97; 171.94; 175.19; 154.8; 182.12; 134.78; 126.55; 209.3; 225.78; 170.66; 179.66
1.74025783086924E14; 203.74; 207.86; 171.83; 174.91; 154.79; 181.58; 134.91; 126.48; 208.51; 226.0; 170.67; 179.3
1.8272707224127E14; 203.62; 207.74; 171.97; 175.13; 154.48; 181.79; 134.74; 126.39; 207.86; 226.52; 170.54; 179.43
1.91863425853333E14; 204.38; 207.93; 172.1; 175.17; 154.57; 181.99; 134.93; 126.29; 207.89; 227.18; 170.19; 179.64
2.01456597145999E14; 203.96; 207.63; 171.85; 175.16; 154.57; 181.9; 134.63; 125.95; 207.56; 227.52; 170.38; 179.51
2.11529427003298E14; 204.05; 207.34; 171.76; 175.05; 154.89; 181.93; 134.6; 126.12; 207.44; 228.48; 170.36; 179.18
2.22105898353462E14; 203.85; 207.2; 171.97; 175.4; 155.33; 181.49; 134.56; 126.21; 207.69; 228.85; 170.3; 179.48
2.33211193271135E14; 203.88; 207.01; 172.17; 175.43; 155.21; 181.46; 134.67; 126.22; 207.5; 229.27; 170.53; 179.7
2.44871752934691E14; 203.86; 206.95; 172.17; 175.38; 154.79; 181.1; 134.48; 126.24; 207.6; 229.31; 170.33; 179.6
2.57115340581425E14; 204.41; 206.87; 172.0; 175.24; 155.23; 181.71; 134.55; 126.0; 206.86; 229.59; 170.06; 179.32
2.69971107610496E14; 204.14; 206.8; 171.87; 174.97; 155.43; 181.88; 134.62; 126.16; 206.04; 229.72; 170.23; 179.51
2.8346966299102E14; 204.26; 206.29; 172.15; 174.88; 155.48; 181.81; 134.74; 126.38; 206.79; 230.31; 170.22; 179.67
2.97643146140571E14; 204.55; 206.36; 171.71; 174.97; 155.59; 182.04; 134.84; 126.36; 206.38; 230.6; 170.09; 179.7
3.12525303447599E14; 204.32; 206.12; 171.71; 174.66; 155.48; 182.07; 134.97; 126.76; 206.66; 230.58; 170.31; 179.89
3.28151568619978E14; 204.09; 205.49; 171.64; 174.45; 155.07; 182.16; 134.9; 126.74; 206.56; 230.72; 170.46; 180.13
3.44559147050976E14; 204.66; 205.49; 171.47; 174.14; 155.04; 181.76; 134.87; 126.97; 206.75; 230.74; 170.42; 180.14
3.61787104403524E14; 204.28; 205.3; 170.98; 174.25; 155.38; 181.87; 134.76; 126.84; 206.81; 230.72; 170.63; 180.28
3.798764596237E14; 204.62; 205.24; 171.06; 173.96; 155.23; 181.44; 134.76; 126.79; 206.91; 230.76; 170.62; 180.37
3.98870282604885E14; 203.97; 204.87; 170.87; 173.59; 155.3; 180.88; 134.7; 126.61; 207.13; 230.52; 170.53; 179.55
4.18813796735129E14; 204.28; 204.86; 170.73; 173.39; 155.71; 180.86; 134.77; 126.59; 207.22; 230.87; 170.61; 180.2
4.39754486571885E14; 205.08; 204.86; 170.53; 173.24; 155.52; 180.73; 134.83; 126.05; 206.57; 230.34; 170.32; 179.92
4.61742210900479E14; 204.78; 204.8; 170.45; 172.97; 155.59; 180.41; 134.72; 126.03; 206.69; 230.55; 170.46; 179.97
4.84829321445502E14; 204.44; 204.59; 170.12; 172.97; 155.42; 180.55; 134.92; 126.38; 207.21; 230.42; 170.61; 180.4
5.09070787517777E14; 204.42; 204.46; 169.96; 172.82; 155.02; 180.71; 135.01; 126.22; 207.35; 229.92; 170.69; 179.81
5.34524326893665E14; 204.98; 204.57; 169.94; 172.76; 155.87; 180.43; 134.97; 126.46; 207.28; 229.41; 170.76; 179.87
5.61250543238348E14; 205.1; 204.4; 169.59; 172.62; 155.88; 179.99; 134.95; 126.76; 207.85; 229.03; 170.81; 180.42
5.89313070400265E14; 205.05; 204.37; 169.27; 172.39; 155.62; 180.29; 135.14; 126.68; 207.52; 228.65; 170.86; 180.54
6.18778723920278E14; 204.63; 204.41; 169.08; 172.48; 155.53; 180.26; 135.05; 126.7; 207.14; 228.21; 170.79; 180.54
6.49717660116291E14; 204.97; 204.35; 169.16; 172.48; 155.66; 180.57; 135.09; 126.73; 208.49; 227.66; 170.85; 180.71
6.82203543122105E14; 205.22; 204.46; 169.02; 172.34; 155.87; 180.64; 135.1; 126.59; 207.67; 227.24; 170.78; 180.42
7.1631372027821E14; 205.86; 204.58; 169.04; 172.66; 156.01; 180.17; 135.1; 126.59; 209.02; 226.93; 171.07; 180.95
7.5212940629212E14; 206.13; 204.43; 169.41; 172.63; 155.69; 179.94; 135.01; 126.69; 208.42; 226.51; 170.96; 180.92
7.89735876606726E14; 206.54; 204.61; 169.26; 172.73; 155.77; 180.27; 135.08; 126.75; 208.56; 225.83; 170.89; 180.78
8.29222670437062E14; 205.85; 204.25; 169.24; 172.55; 155.75; 180.33; 134.97; 126.71; 208.06; 225.31; 170.99; 180.57
8.70683803958915E14; 205.69; 204.4; 168.97; 172.38; 155.84; 180.68; 134.94; 126.82; 208.47; 224.84; 170.92; 180.98
9.1421799415686E14; 205.98; 204.29; 169.15; 172.35; 155.71; 180.64; 134.83; 126.63; 208.27; 224.4; 170.69; 180.86
9.59928893864703E14; 206.07; 204.48; 169.36; 172.55; 155.95; 180.84; 135.03; 126.84; 208.77; 223.61; 171.06; 180.98
1.007925338557938E15; 206.43; 204.82; 169.4; 172.56; 155.74; 180.49; 135.31; 126.49; 208.94; 222.95; 170.95; 180.71
1.058321605485835E15; 206.63; 204.96; 169.42; 172.69; 156.18; 180.85; 134.89; 126.42; 208.57; 222.25; 170.96; 180.42
1.111237685760126E15; 205.76; 204.97; 169.18; 172.82; 156.08; 181.32; 134.92; 126.82; 208.3; 221.13; 171.05; 180.38
1.166799570048132E15; 205.91; 204.98; 169.3; 172.93; 155.63; 180.92; 134.88; 127.0; 209.04; 220.22; 170.98; 180.02
1.225139548550538E15; 206.19; 205.06; 169.22; 172.88; 155.81; 180.93; 134.66; 127.02; 209.19; 219.5; 171.06; 180.76
1.286396525978065E15; 206.79; 205.14; 169.4; 173.08; 155.66; 180.62; 134.67; 127.32; 208.93; 218.66; 171.02; 180.6
1.350716352276968E15; 206.3; 205.3; 169.7; 173.44; 155.58; 180.65; 134.99; 127.05; 208.6; 218.11; 171.24; 181.26
1.418252169890816E15; 206.14; 205.51; 169.79; 173.51; 155.88; 181.02; 135.08; 126.79; 208.86; 217.47; 171.21; 181.28
1.489164778385356E15; 206.61; 205.5; 170.1; 174.14; 155.54; 180.95; 134.87; 126.66; 209.09; 216.12; 171.15; 180.99
1.563623017304624E15; 206.49; 205.54; 170.67; 174.26; 155.62; 181.19; 134.96; 126.69; 208.66; 215.39; 171.3; 181.07
1.641804168169855E15; 206.91; 206.11; 171.18; 174.61; 155.69; 181.15; 135.1; 126.74; 208.75; 214.32; 171.38; 181.32
1.723894376578347E15; 207.39; 206.09; 171.43; 174.97; 155.93; 180.83; 135.12; 127.02; 208.74; 213.8; 171.29; 180.97
1.810089095407264E15; 207.18; 206.19; 171.37; 175.29; 155.94; 181.28; 134.82; 126.85; 209.35; 212.93; 171.06; 180.9
1.900593550177627E15; 207.75; 206.52; 171.49; 175.82; 156.11; 181.01; 134.72; 126.68; 209.2; 212.32; 170.91; 180.62
1.995623227686508E15; 207.37; 206.69; 171.88; 175.65; 155.8; 181.56; 134.77; 126.68; 209.08; 211.3; 170.81; 180.8
2.095404389070833E15; 207.17; 206.71; 172.12; 176.04; 155.91; 181.66; 134.84; 126.47; 209.14; 211.04; 170.94; 180.74
2.200174608524374E15; 207.34; 206.74; 172.04; 176.22; 155.67; 182.08; 134.8; 126.68; 208.67; 210.03; 170.78; 180.78
2.310183338950592E15; 207.43; 206.87; 172.61; 176.98; 155.79; 181.97; 134.98; 126.93; 208.47; 210.27; 170.93; 180.95
2.425692505898121E15; 208.5; 206.95; 173.04; 177.32; 155.84; 181.85; 134.62; 127.08; 208.7; 209.31; 170.66; 180.81
2.546977131193027E15; 207.89; 207.32; 173.43; 177.54; 155.85; 182.02; 134.74; 126.93; 208.95; 208.85; 170.8; 180.54
2.674325987752678E15; 207.5; 207.28; 173.51; 177.8; 155.88; 181.44; 134.83; 127.13; 208.69; 208.51; 170.95; 180.89
2.808042287140312E15; 208.03; 207.44; 173.81; 178.3; 155.54; 181.52; 134.69; 127.18; 209.11; 208.77; 170.81; 180.88
2.948444401497328E15; 208.03; 207.28; 174.34; 178.85; 155.73; 182.29; 134.8; 126.92; 209.14; 208.53; 170.87; 180.94
3.095866621572194E15; 208.37; 207.3; 174.29; 179.12; 155.87; 181.65; 134.88; 127.04; 209.64; 208.57; 170.83; 181.02
3.250659952650804E15; 208.63; 207.51; 174.39; 179.44; 155.89; 182.25; 134.76; 126.88; 208.62; 208.69; 170.94; 180.93
3.413192950283344E15; 208.85; 207.74; 174.89; 179.82; 155.92; 182.46; 134.76; 126.83; 208.74; 208.89; 170.81; 180.91
3.583852597797511E15; 208.82; 207.69; 174.75; 179.9; 155.57; 182.38; 134.65; 126.77; 208.33; 209.05; 170.86; 180.57
3.763045227687386E15; 208.85; 207.59; 175.04; 180.02; 155.26; 182.97; 134.82; 126.81; 207.02; 208.3; 170.82; 180.75
3.951197489071755E15; 209.31; 207.86; 175.56; 180.74; 155.32; 182.76; 134.83; 126.57; 207.21; 208.31; 170.59; 180.18
4.148757363525343E15; 209.32; 208.05; 175.8; 181.07; 155.64; 182.59; 134.6; 126.5; 206.98; 208.7; 170.48; 180.13
4.35619523170161E15; 209.52; 207.9; 175.93; 181.39; 155.46; 182.7; 134.76; 126.35; 206.66; 209.11; 170.38; 179.74
4.57400499328669E15; 209.8; 207.95; 176.29; 181.58; 155.36; 182.5; 134.6; 126.47; 206.01; 209.35; 170.34; 179.9
4.802705242951025E15; 209.32; 208.12; 176.58; 181.76; 155.29; 182.51; 134.5; 126.75; 206.1; 209.42; 170.27; 179.73
5.042840505098577E15; 209.0; 207.63; 176.48; 181.66; 155.0; 182.75; 134.55; 126.62; 205.82; 209.1; 170.24; 179.79
5.294982530353506E15; 209.56; 207.82; 176.79; 182.18; 155.47; 182.43; 134.68; 126.85; 206.42; 209.51; 170.28; 179.74
5.559731656871182E15; 209.66; 207.88; 177.09; 182.26; 155.82; 182.69; 134.74; 126.71; 206.14; 209.75; 170.35; 180.21
5.837718239714741E15; 209.73; 208.13; 177.44; 182.4; 155.28; 182.93; 134.54; 126.68; 206.34; 209.91; 170.17; 180.06
6.129604151700478E15; 209.81; 208.48; 177.92; 182.58; 155.51; 183.07; 134.64; 126.9; 206.66; 210.11; 170.28; 180.1
6.436084359285502E15; 210.03; 208.5; 177.97; 182.67; 155.31; 183.22; 134.45; 126.94; 206.41; 210.42; 170.02; 180.03
6.757888577249778E15; 209.88; 208.32; 178.28; 183.08; 155.5; 183.09; 134.48; 126.62; 206.28; 211.09; 169.91; 180.13
7.095783006112267E15; 209.89; 208.45; 178.35; 183.47; 155.06; 183.18; 134.65; 126.46; 206.98; 211.09; 170.13; 180.43
7.450572156417881E15; 209.89; 208.61; 178.68; 183.57; 155.14; 183.43; 134.76; 126.3; 206.66; 211.53; 170.24; 180.13
7.823100764238776E15; 210.7; 208.74; 179.32; 184.15; 155.01; 183.66; 134.91; 126.09; 206.27; 211.49; 170.02; 179.81
8.214255802450715E15; 210.63; 209.05; 179.75; 184.59; 154.99; 183.44; 134.89; 125.95; 206.36; 211.85; 169.81; 179.43
8.624968592573251E15; 210.24; 209.12; 179.92; 185.07; 155.6; 182.96; 135.01; 126.31; 207.18; 212.35; 170.21; 180.33
9.056217022201914E15; 210.87; 209.37; 180.37; 185.43; 155.37; 183.43; 134.79; 125.98; 206.67; 212.28; 170.03; 180.0
9.50902787331201E15; 211.19; 209.58; 180.75; 185.82; 155.21; 183.3; 134.87; 126.17; 206.94; 212.91; 170.19; 180.25
9.984479266977612E15; 211.96; 210.01; 181.22; 186.23; 155.73; 183.13; 134.78; 126.4; 206.78; 213.07; 170.0; 180.52
1.0483703230326494E16; 211.78; 210.0; 181.46; 186.63; 155.64; 183.38; 134.88; 126.48; 207.27; 213.37; 170.09; 180.87
1.100788839184282E16; 212.5; 210.07; 181.96; 186.99; 156.05; 183.13; 134.88; 126.7; 207.18; 214.31; 169.87; 180.9
1.1558282811434962E16; 213.18; 210.26; 182.41; 187.17; 155.99; 183.5; 134.72; 126.78; 207.45; 214.17; 170.16; 180.72
1.213619695200671E16; 213.21; 210.03; 182.65; 187.56; 155.98; 183.4; 134.68; 126.56; 207.68; 214.78; 169.97; 180.22
1.2743006799607046E16; 214.57; 210.56; 183.2; 188.03; 155.81; 183.35; 134.5; 126.56; 208.04; 215.01; 170.03; 180.26
1.3380157139587398E16; 214.43; 210.9; 183.8; 188.58; 155.56; 183.18; 134.61; 126.64; 207.69; 215.31; 169.88; 179.96
1.4049164996566768E16; 214.79; 211.08; 184.35; 188.87; 155.94; 183.48; 134.66; 126.19; 207.61; 216.0; 169.66; 179.96
1.4751623246395108E16; 215.45; 211.25; 184.54; 189.45; 156.17; 183.31; 134.46; 126.1; 207.78; 216.3; 169.76; 179.75
1.5489204408714864E16; 216.16; 211.09; 185.07; 189.62; 156.09; 183.26; 134.44; 125.98; 207.36; 216.46; 169.46; 179.59
1.6263664629150608E16; 216.11; 211.47; 185.23; 189.92; 156.08; 183.48; 134.49; 126.01; 207.32; 216.61; 169.67; 179.52
1.707684786060814E16; 216.85; 212.04; 185.89; 190.53; 155.72; 183.34; 134.48; 126.36; 208.67; 216.79; 169.94; 179.85
1.7930690253638548E16; 217.34; 211.84; 186.22; 190.92; 156.14; 183.32; 134.57; 126.31; 207.84; 217.05; 169.77; 179.3
1.8827224766320476E16; 217.71; 211.71; 186.64; 191.23; 155.95; 183.01; 134.61; 126.14; 207.77; 217.29; 169.74; 179.55
1.97685860046365E16; 218.53; 211.62; 186.61; 191.46; 155.9; 183.36; 134.43; 126.06; 207.65; 217.43; 169.74; 179.35
2.075701530486833E16; 218.53; 211.67; 187.28; 191.92; 155.87; 183.09; 134.45; 126.36; 208.43; 217.7; 169.65; 179.47
2.1794866070111744E16; 219.35; 211.87; 187.74; 192.15; 156.1; 183.22; 134.61; 126.46; 207.93; 218.07; 169.45; 179.99
2.2884609373617332E16; 219.64; 212.05; 187.94; 192.3; 155.96; 183.48; 134.57; 126.26; 208.5; 218.39; 169.55; 180.02
2.40288398422982E16; 219.8; 212.15; 188.27; 192.86; 155.6; 183.5; 134.39; 126.52; 208.39; 218.62; 169.8; 180.26
2.523028183441311E16; 220.19; 212.09; 188.5; 192.82; 155.6; 183.71; 134.2; 126.15; 208.67; 219.04; 169.72; 179.69
2.649179592613377E16; 220.78; 212.43; 188.8; 193.29; 155.63; 183.5; 134.24; 125.93; 209.02; 219.35; 169.72; 179.82
2.781638572244046E16; 220.4; 212.3; 188.88; 193.43; 155.46; 183.3; 134.26; 125.76; 208.63; 219.86; 169.52; 179.71
2.9207205008562484E16; 220.82; 211.98; 189.18; 193.52; 155.72; 183.87; 134.26; 125.85; 208.31; 220.05; 169.74; 180.2
3.066756525899061E16; 220.96; 212.15; 189.28; 193.59; 155.67; 183.53; 134.24; 125.8; 208.19; 220.11; 169.65; 179.75
3.220094352194014E16; 220.76; 212.14; 189.34; 193.64; 155.82; 183.5; 134.29; 125.77; 208.1; 220.49; 169.68; 179.7
3.3810990698037148E16; 221.06; 211.88; 189.56; 193.48; 155.45; 183.48; 134.09; 125.93; 207.78; 221.05; 169.72; 179.73
3.550154023293901E16; 221.32; 211.95; 189.75; 193.65; 155.74; 183.62; 134.36; 126.02; 208.13; 221.18; 169.75; 179.9
3.727661724458596E16; 221.74; 212.12; 189.74; 193.48; 155.26; 183.61; 134.1; 126.09; 207.56; 221.57; 169.4; 180.04
3.914044810681526E16; 221.86; 211.73; 189.44; 193.58; 155.6; 183.15; 134.16; 126.45; 207.35; 222.13; 169.65; 180.28
4.109747051215603E16; 221.46; 211.43; 189.3; 193.09; 155.31; 183.03; 134.25; 126.53; 207.55; 222.47; 169.57; 180.41
4.315234403776383E16; 221.23; 211.08; 189.45; 192.89; 155.22; 183.0; 134.2; 126.48; 207.12; 222.74; 169.53; 180.49
4.5309961239652024E16; 221.15; 210.82; 189.2; 192.68; 155.08; 182.92; 134.1; 126.46; 206.71; 223.02; 169.4; 180.39
4.757545930163462E16; 221.26; 210.88; 189.06; 192.38; 154.93; 182.99; 134.02; 126.32; 206.71; 223.58; 169.37; 180.69
4.995423226671636E16; 220.53; 210.78; 188.94; 192.08; 155.05; 183.14; 133.93; 126.41; 206.4; 223.51; 169.3; 180.24
5.2451943880052184E16; 220.15; 210.55; 188.92; 191.87; 155.31; 182.85; 133.94; 126.36; 206.58; 224.15; 169.21; 180.28
5.50745410740548E16; 220.25; 210.29; 189.02; 191.56; 155.37; 183.61; 134.34; 126.13; 205.52; 224.27; 169.38; 180.52
5.7828268127757544E16; 219.4; 209.93; 188.63; 191.21; 155.25; 183.11; 134.27; 125.88; 205.84; 224.69; 169.39; 180.6
6.071968153414542E16; 218.19; 209.69; 188.71; 190.99; 155.2; 183.17; 134.45; 125.9; 205.81; 224.86; 169.47; 180.56
6.3755665610852696E16; 218.0; 209.24; 188.38; 190.44; 155.05; 182.68; 134.18; 125.78; 205.25; 224.85; 169.36; 180.24
6.6943448891395336E16; 217.34; 209.36; 188.13; 190.21; 155.38; 183.0; 134.28; 126.1; 205.78; 225.43; 169.35; 180.1
7.02906213359651E16; 216.25; 208.95; 187.73; 189.88; 155.39; 183.11; 134.3; 125.87; 206.14; 225.67; 169.37; 180.57
7.380515240276336E16; 215.82; 208.86; 187.25; 189.12; 155.4; 183.06; 134.48; 125.98; 205.62; 225.78; 169.22; 180.47
7.749541002290154E16; 214.31; 208.55; 186.94; 188.28; 155.88; 182.78; 134.33; 126.01; 205.72; 226.21; 169.02; 180.32
8.137018052404662E16; 213.3; 208.16; 186.35; 187.94; 155.44; 182.48; 134.36; 126.09; 205.49; 226.62; 169.22; 180.38
8.543868955024896E16; 212.95; 208.04; 186.32; 187.4; 155.62; 182.59; 134.48; 126.18; 205.6; 226.9; 168.97; 180.33
8.97106240277614E16; 212.91; 207.85; 185.96; 186.94; 155.67; 182.79; 134.22; 126.22; 205.55; 226.66; 168.85; 180.29
9.419615522914949E16; 212.1; 207.54; 185.72; 186.39; 156.0; 182.45; 134.24; 126.26; 205.18; 226.65; 168.97; 180.39
9.890596299060698E16; 211.4; 207.15; 185.18; 186.07; 155.87; 182.81; 134.36; 126.07; 205.58; 226.58; 168.84; 180.13
1.0385126114013733E17; 210.07; 207.01; 184.95; 185.72; 155.6; 182.26; 134.36; 125.98; 205.31; 226.66; 168.98; 179.86
1.0904382419714421E17; 209.62; 206.59; 184.37; 185.39; 155.34; 181.88; 134.26; 125.9; 205.28; 226.69; 168.56; 179.42
1.1449601540700142E17; 209.26; 206.58; 184.34; 184.93; 155.39; 181.42; 134.12; 125.7; 205.1; 226.62; 168.49; 179.49
1.202208161773515E17; 208.68; 206.17; 183.98; 184.63; 155.53; 181.31; 133.96; 125.24; 204.53; 226.29; 168.37; 178.94
1.2623185698621909E17; 207.37; 206.46; 183.7; 184.16; 155.03; 180.87; 133.87; 125.4; 205.26; 226.22; 168.37; 179.08
1.3254344983553005E17; 207.81; 206.4; 183.47; 183.87; 155.57; 180.77; 133.99; 125.26; 204.88; 225.75; 168.5; 179.39
1.3917062232730656E17; 207.65; 206.02; 183.38; 183.6; 155.52; 180.56; 134.16; 125.44; 205.04; 225.63; 168.67; 179.83
1.461291534436719E17; 207.25; 206.05; 183.12; 183.27; 155.59; 180.05; 133.72; 125.36; 205.64; 225.19; 168.47; 179.65
1.5343561111585552E17; 207.56; 205.92; 183.34; 183.03; 155.57; 179.86; 133.98; 125.43; 205.49; 224.89; 168.5; 179.87
1.6110739167164832E17; 207.65; 205.67; 183.29; 182.81; 155.33; 179.41; 133.93; 125.53; 205.57; 224.4; 168.57; 179.72
1.6916276125523075E17; 207.78; 205.6; 183.38; 182.83; 155.27; 179.54; 134.09; 125.71; 205.65; 224.07; 168.63; 180.23
1.776208993179923E17; 207.89; 205.92; 183.57; 183.03; 154.98; 179.2; 134.02; 125.57; 205.87; 224.07; 168.6; 180.23
1.865019442838919E17; 208.21; 206.08; 183.3; 182.79; 154.36; 179.87; 133.9; 125.35; 204.96; 223.43; 168.39; 180.15
1.958270414980865E17; 208.02; 206.37; 183.33; 182.93; 153.83; 179.96; 133.53; 125.13; 205.17; 222.59; 168.32; 179.92
2.0561839357299082E17; 207.6; 206.27; 183.59; 183.01; 153.68; 179.69; 133.4; 125.19; 205.22; 222.4; 168.21; 179.85
2.158993132516404E17; 207.93; 206.39; 183.74; 183.03; 153.16; 179.64; 133.47; 124.96; 204.69; 221.68; 168.14; 179.58
2.2669427891422243E17; 207.77; 206.63; 183.63; 182.93; 153.19; 180.05; 133.3; 124.91; 205.07; 221.47; 167.95; 180.16
2.3802899285993357E17; 208.02; 206.5; 183.59; 183.14; 152.47; 180.15; 133.18; 124.45; 204.45; 220.98; 167.73; 179.23
2.4993044250293027E17; 208.39; 206.53; 183.57; 183.2; 152.3; 180.12; 133.35; 124.66; 204.45; 220.38; 167.74; 179.58
2.624269646280768E17; 207.99; 206.4; 183.64; 183.36; 152.13; 180.18; 133.17; 124.5; 204.32; 219.42; 167.45; 179.33
2.7554831285948067E17; 208.17; 206.59; 183.68; 183.51; 151.78; 180.25; 133.13; 124.43; 204.85; 218.66; 167.39; 179.63
2.893257285024547E17; 208.76; 206.91; 183.64; 183.79; 151.54; 179.97; 133.08; 124.32; 204.4; 217.76; 167.55; 179.74
3.037920149275775E17; 208.46; 206.79; 183.43; 184.04; 151.8; 179.76; 132.87; 124.39; 204.08; 217.17; 167.42; 179.71
3.1898161567395635E17; 208.6; 206.83; 183.37; 183.95; 151.38; 179.73; 132.94; 124.3; 204.33; 216.03; 167.31; 179.32
3.349306964576542E17; 208.91; 207.15; 183.54; 183.88; 151.58; 179.69; 132.91; 124.04; 204.17; 215.14; 166.97; 179.1
3.5167723128053696E17; 209.27; 207.08; 183.37; 183.77; 150.77; 180.23; 132.84; 123.99; 203.36; 214.43; 166.5; 179.04
3.6926109284456384E17; 209.88; 207.19; 183.75; 183.87; 150.74; 180.17; 132.42; 124.04; 203.25; 213.92; 166.41; 179.24
