p = 16; sample_size = 100
true distinct count; compressed bytes hll6 bzip2; compressed bytes hll6 lzma; compressed bytes hll6 deflate; compressed bytes hll6 zstd; compressed bytes hll8 bzip2; compressed bytes hll8 lzma; compressed bytes hll8 deflate; compressed bytes hll8 zstd; compressed bytes ull bzip2; compressed bytes ull lzma; compressed bytes ull deflate; compressed bytes ull zstd
2.85716266E8; 27180.66; 28204.81; 32539.55; 34213.94; 26596.33; 24629.21; 28182.17; 27850.46; 37125.42; 34010.36; 38055.15; 34656.46
3.00002079E8; 27183.89; 28241.39; 32538.81; 34234.37; 26593.38; 24631.11; 28180.89; 27845.79; 37127.66; 34013.81; 38050.45; 34659.4
3.15002182E8; 27188.61; 28280.55; 32534.08; 34213.05; 26591.65; 24628.53; 28181.77; 27843.82; 37123.16; 34018.86; 38049.87; 34676.0
3.30752291E8; 27195.99; 28322.55; 32536.4; 34226.01; 26596.85; 24643.01; 28187.27; 27845.78; 37129.17; 34024.35; 38056.63; 34661.62
3.47289905E8; 27206.86; 28359.58; 32532.96; 34230.57; 26594.11; 24627.22; 28182.43; 27851.12; 37137.38; 34030.01; 38052.71; 34645.45
3.646544E8; 27211.29; 28404.89; 32526.55; 34217.69; 26591.88; 24626.6; 28180.49; 27858.54; 37131.89; 34035.73; 38060.05; 34616.57
3.82887119E8; 27214.2; 28441.21; 32519.37; 34213.86; 26591.62; 24624.74; 28185.54; 27860.84; 37132.67; 34039.41; 38066.09; 34632.05
4.02031474E8; 27223.54; 28473.56; 32512.26; 34234.17; 26587.07; 24620.95; 28180.91; 27865.73; 37127.16; 34041.71; 38071.13; 34649.68
4.22133047E8; 27225.51; 28517.84; 32506.66; 34217.81; 26594.74; 24618.6; 28183.53; 27865.73; 37126.62; 34042.71; 38067.62; 34666.18
4.43239699E8; 27231.61; 28555.66; 32504.72; 34214.94; 26597.29; 24614.58; 28184.76; 27856.58; 37124.02; 34040.69; 38064.35; 34674.79
4.65401683E8; 27230.69; 28592.89; 32496.11; 34209.41; 26595.35; 24608.79; 28178.49; 27848.0; 37126.88; 34041.18; 38060.03; 34656.67
4.88671767E8; 27230.39; 28631.84; 32490.53; 34227.23; 26596.2; 24607.18; 28181.75; 27848.75; 37122.41; 34041.69; 38058.65; 34635.99
5.13105355E8; 27230.43; 28679.03; 32488.15; 34232.37; 26602.16; 24603.59; 28184.01; 27845.69; 37123.12; 34041.65; 38056.73; 34641.71
5.38760622E8; 27221.2; 28698.92; 32476.66; 34234.46; 26603.83; 24598.62; 28182.64; 27845.79; 37125.45; 34041.9; 38055.05; 34658.55
5.65698653E8; 27201.36; 28737.83; 32471.57; 34264.35; 26599.01; 24594.95; 28178.55; 27847.92; 37123.04; 34039.99; 38052.53; 34639.38
5.93983585E8; 27182.04; 28763.66; 32470.68; 34330.25; 26595.9; 24594.95; 28184.37; 27848.66; 37128.24; 34043.17; 38054.16; 34661.28
6.23682764E8; 27160.52; 28792.54; 32470.18; 34387.93; 26600.93; 24595.56; 28180.56; 27846.53; 37126.13; 34045.16; 38056.0; 34681.63
6.54866902E8; 27135.91; 28808.12; 32465.22; 34412.99; 26591.73; 24598.3; 28185.09; 27845.53; 37126.9; 34043.25; 38048.89; 34665.34
6.87610247E8; 27116.25; 28831.92; 32469.65; 34458.99; 26593.56; 24603.21; 28184.31; 27848.51; 37126.96; 34046.0; 38055.21; 34656.93
7.21990759E8; 27108.54; 28851.94; 32477.14; 34479.31; 26588.83; 24606.04; 28181.81; 27853.27; 37123.07; 34046.89; 38055.24; 34628.9
7.58090296E8; 27090.99; 28867.07; 32479.16; 34554.34; 26585.67; 24612.42; 28179.57; 27860.62; 37126.72; 34053.49; 38060.75; 34619.63
7.9599481E8; 27078.44; 28889.74; 32483.73; 34564.02; 26585.5; 24620.03; 28176.52; 27862.08; 37124.8; 34055.82; 38060.75; 34628.96
8.3579455E8; 27066.92; 28900.92; 32488.94; 34573.56; 26584.06; 24624.3; 28183.36; 27861.6; 37122.62; 34056.23; 38058.79; 34671.24
8.77584277E8; 27065.08; 28915.93; 32496.27; 34640.23; 26592.26; 24634.16; 28179.92; 27856.9; 37118.7; 34056.32; 38060.88; 34657.19
9.2146349E8; 27054.31; 28928.27; 32500.74; 34732.25; 26593.59; 24638.33; 28183.31; 27850.53; 37118.34; 34057.63; 38056.69; 34656.88
9.67536664E8; 27046.42; 28948.62; 32503.37; 34729.83; 26596.83; 24647.59; 28182.81; 27846.23; 37122.9; 34059.87; 38059.52; 34646.99
1.015913497E9; 27048.94; 28960.42; 32506.45; 34804.25; 26591.6; 24646.43; 28179.4; 27843.42; 37122.15; 34059.66; 38055.98; 34665.91
1.066709171E9; 27042.56; 28968.92; 32516.41; 34840.18; 26593.68; 24645.22; 28177.58; 27842.62; 37123.37; 34059.7; 38057.12; 34662.82
1.120044629E9; 27044.15; 28989.43; 32519.69; 34852.02; 26589.35; 24646.84; 28173.69; 27844.85; 37118.98; 34059.04; 38052.11; 34649.15
1.17604686E9; 27044.92; 28994.24; 32517.28; 34858.39; 26585.88; 24643.6; 28171.2; 27848.43; 37116.12; 34059.68; 38044.48; 34657.94
1.234849203E9; 27042.95; 28999.23; 32523.92; 34837.47; 26581.93; 24644.72; 28173.88; 27840.44; 37119.08; 34059.24; 38044.66; 34678.86
1.296591663E9; 27046.09; 29008.81; 32528.62; 34836.62; 26585.63; 24641.84; 28177.59; 27841.71; 37124.59; 34063.28; 38044.75; 34674.59
1.361421246E9; 27053.01; 29020.91; 32534.86; 34826.67; 26586.76; 24638.81; 28177.92; 27841.93; 37127.91; 34065.29; 38045.05; 34639.12
1.429492308E9; 27050.73; 29037.66; 32537.65; 34817.44; 26585.89; 24631.3; 28175.17; 27847.8; 37125.17; 34066.48; 38041.92; 34634.85
1.500966923E9; 27048.74; 29056.63; 32541.45; 34867.24; 26583.93; 24627.42; 28181.69; 27853.41; 37127.48; 34065.9; 38048.63; 34637.01
1.576015269E9; 27070.17; 29080.7; 32542.26; 34873.5; 26589.47; 24624.68; 28184.77; 27860.6; 37126.81; 34066.7; 38051.33; 34651.16
1.654816032E9; 27086.63; 29110.27; 32545.32; 34884.82; 26591.63; 24624.32; 28179.76; 27863.68; 37127.49; 34063.99; 38053.58; 34678.3
1.737556833E9; 27111.83; 29142.7; 32542.99; 34916.05; 26596.46; 24624.76; 28184.59; 27859.32; 37125.35; 34063.4; 38055.33; 34686.87
1.824434674E9; 27132.04; 29181.79; 32542.8; 34912.39; 26599.0; 24617.53; 28186.84; 27853.17; 37123.54; 34058.27; 38051.11; 34667.54
1.915656407E9; 27166.14; 29222.29; 32538.59; 34921.13; 26608.29; 24612.19; 28184.23; 27849.48; 37128.04; 34054.78; 38054.27; 34644.75
2.011439227E9; 27187.35; 29273.04; 32533.97; 34852.94; 26607.64; 24608.94; 28183.97; 27847.83; 37128.38; 34052.99; 38053.23; 34664.62
2.112011188E9; 27220.99; 29315.87; 32523.89; 34804.22; 26607.97; 24607.88; 28184.07; 27843.43; 37126.36; 34047.26; 38050.56; 34664.42
2.217611747E9; 27268.8; 29357.15; 32510.4; 34794.64; 26598.96; 24601.98; 28180.43; 27840.6; 37127.46; 34046.8; 38046.89; 34671.06
2.328492334E9; 27299.43; 29412.77; 32492.06; 34730.68; 26596.12; 24598.35; 28175.49; 27846.88; 37126.65; 34046.24; 38044.12; 34670.23
2.44491695E9; 27349.46; 29464.85; 32481.95; 34702.27; 26592.74; 24592.12; 28177.68; 27844.24; 37128.59; 34049.66; 38045.11; 34671.15
2.567162797E9; 27390.85; 29490.08; 32460.91; 34624.34; 26590.52; 24587.85; 28183.03; 27841.8; 37129.1; 34056.25; 38051.9; 34676.51
2.695520936E9; 27437.19; 29563.08; 32446.42; 34523.34; 26587.13; 24588.71; 28178.94; 27845.51; 37127.04; 34063.62; 38050.28; 34661.79
2.830296982E9; 27472.26; 29628.0; 32426.37; 34479.48; 26589.8; 24577.62; 28182.26; 27845.99; 37131.87; 34070.89; 38048.13; 34636.79
2.971811831E9; 27521.36; 29654.85; 32404.28; 34356.76; 26585.42; 24574.49; 28186.42; 27857.23; 37125.39; 34075.0; 38049.74; 34618.72
3.120402422E9; 27565.53; 29699.21; 32377.66; 34254.13; 26584.84; 24571.35; 28182.97; 27860.9; 37130.81; 34087.19; 38052.32; 34654.1
3.276422543E9; 27595.71; 29759.84; 32347.4; 34134.51; 26588.14; 24570.69; 28185.54; 27866.21; 37135.97; 34096.42; 38056.32; 34660.4
3.44024367E9; 27607.9; 29800.85; 32313.69; 34018.58; 26592.61; 24567.64; 28189.92; 27861.46; 37130.57; 34102.76; 38063.73; 34679.46
3.612255853E9; 27621.51; 29818.9; 32274.82; 33868.98; 26597.17; 24561.71; 28182.26; 27857.99; 37129.99; 34106.56; 38058.02; 34666.3
3.792868645E9; 27627.89; 29842.9; 32234.29; 33773.4; 26601.52; 24561.0; 28189.32; 27852.9; 37123.76; 34106.85; 38056.25; 34649.83
3.982512077E9; 27631.04; 29856.21; 32193.48; 33659.23; 26604.47; 24559.88; 28185.95; 27846.34; 37122.52; 34111.94; 38063.15; 34636.08
4.18163768E9; 27637.64; 29861.75; 32148.76; 33564.6; 26602.77; 24554.81; 28184.02; 27844.65; 37128.27; 34113.87; 38052.73; 34654.87
4.390719564E9; 27635.89; 29857.56; 32107.97; 33407.4; 26603.74; 24550.66; 28182.95; 27846.24; 37131.25; 34115.17; 38053.26; 34652.65
4.610255542E9; 27636.98; 29847.88; 32064.87; 33282.96; 26601.9; 24547.35; 28177.77; 27851.87; 37130.48; 34115.44; 38056.15; 34655.33
4.840768319E9; 27637.42; 29836.36; 32016.52; 33158.61; 26598.57; 24540.74; 28178.72; 27849.15; 37132.3; 34113.88; 38054.21; 34667.23
5.082806734E9; 27633.31; 29819.15; 31967.96; 33041.4; 26593.08; 24537.69; 28179.89; 27847.18; 37126.36; 34115.89; 38055.3; 34685.19
5.33694707E9; 27624.28; 29795.79; 31921.56; 32952.2; 26588.79; 24533.75; 28180.24; 27845.79; 37123.92; 34115.77; 38047.24; 34650.49
5.603794423E9; 27614.89; 29760.61; 31877.95; 32835.22; 26592.64; 24527.85; 28180.26; 27849.52; 37130.69; 34117.94; 38047.48; 34655.04
5.883984144E9; 27601.33; 29725.5; 31829.48; 32717.18; 26596.18; 24521.47; 28182.76; 27855.43; 37131.03; 34116.63; 38049.82; 34636.67
6.178183351E9; 27589.26; 29676.72; 31784.27; 32636.56; 26586.81; 24517.19; 28180.94; 27857.98; 37129.6; 34117.24; 38054.8; 34652.32
6.487092518E9; 27570.36; 29640.84; 31735.16; 32533.33; 26587.52; 24509.41; 28178.68; 27862.35; 37121.66; 34113.08; 38057.62; 34655.63
6.811447143E9; 27549.4; 29585.43; 31688.72; 32443.02; 26591.29; 24500.95; 28183.76; 27858.88; 37122.2; 34109.95; 38059.92; 34682.28
7.1520195E9; 27515.87; 29536.64; 31651.13; 32348.72; 26596.54; 24495.09; 28179.72; 27849.94; 37118.39; 34105.44; 38059.99; 34677.14
7.509620474E9; 27472.37; 29492.28; 31612.0; 32273.24; 26591.72; 24484.4; 28179.74; 27844.16; 37120.43; 34098.72; 38052.25; 34654.71
7.885101497E9; 27432.79; 29443.95; 31570.04; 32202.97; 26602.63; 24480.34; 28181.36; 27840.0; 37124.29; 34094.21; 38051.95; 34640.0
8.279356571E9; 27400.17; 29398.0; 31525.67; 32127.56; 26602.17; 24469.78; 28178.42; 27840.93; 37123.36; 34089.93; 38052.15; 34645.12
8.693324399E9; 27378.88; 29342.51; 31488.5; 32068.98; 26593.88; 24467.74; 28171.61; 27839.38; 37123.02; 34082.85; 38046.63; 34662.22
9.127990618E9; 27357.88; 29291.42; 31452.59; 32002.46; 26597.01; 24469.51; 28172.56; 27839.38; 37119.27; 34078.98; 38044.42; 34647.93
9.584390148E9; 27328.41; 29225.12; 31418.78; 31951.9; 26592.46; 24473.64; 28171.05; 27842.01; 37122.65; 34071.89; 38039.39; 34636.31
1.0063609655E10; 27322.43; 29176.06; 31392.01; 31904.55; 26588.91; 24479.84; 28175.13; 27840.47; 37121.99; 34069.98; 38041.45; 34648.56
1.0566790137E10; 27292.61; 29125.94; 31365.46; 31881.45; 26589.67; 24486.02; 28175.09; 27839.09; 37120.85; 34069.0; 38045.54; 34620.46
1.1095129643E10; 27268.62; 29082.23; 31347.29; 31868.69; 26579.16; 24495.16; 28174.13; 27840.33; 37125.1; 34066.06; 38041.31; 34633.38
1.1649886125E10; 27250.91; 29046.1; 31332.37; 31872.18; 26587.99; 24506.78; 28181.45; 27850.33; 37123.42; 34063.27; 38046.64; 34626.69
1.2232380431E10; 27234.5; 29006.21; 31320.26; 31859.49; 26588.96; 24523.16; 28180.36; 27860.38; 37121.54; 34059.26; 38047.16; 34636.47
1.2843999452E10; 27223.26; 28976.08; 31311.29; 31873.19; 26586.89; 24534.64; 28182.73; 27863.41; 37124.46; 34056.92; 38051.26; 34657.78
1.3486199424E10; 27211.24; 28957.02; 31301.01; 31898.6; 26591.74; 24544.12; 28183.44; 27863.27; 37126.13; 34056.59; 38056.66; 34676.06
1.4160509395E10; 27193.25; 28942.01; 31294.78; 31887.92; 26590.67; 24553.55; 28179.32; 27853.87; 37124.41; 34054.81; 38053.58; 34684.76
1.4868534864E10; 27181.81; 28922.72; 31290.65; 31905.0; 26594.04; 24562.91; 28180.65; 27850.98; 37119.88; 34048.4; 38056.31; 34656.51
1.5611961607E10; 27177.11; 28922.39; 31292.06; 31894.03; 26592.28; 24569.6; 28180.65; 27843.36; 37118.06; 34038.83; 38051.93; 34632.58
1.6392559687E10; 27168.98; 28919.94; 31293.21; 31878.88; 26591.52; 24574.32; 28175.44; 27838.93; 37123.01; 34035.08; 38049.57; 34651.4
1.7212187671E10; 27162.96; 28923.06; 31294.22; 31903.11; 26596.7; 24581.18; 28174.21; 27839.47; 37117.68; 34027.49; 38044.99; 34643.67
1.8072797054E10; 27159.02; 28936.75; 31295.32; 31933.88; 26597.33; 24584.76; 28173.14; 27843.97; 37116.16; 34024.01; 38046.48; 34643.39
1.8976436906E10; 27157.86; 28955.22; 31305.54; 31926.67; 26595.3; 24591.54; 28174.21; 27847.01; 37116.75; 34017.26; 38042.21; 34651.44
1.9925258751E10; 27159.47; 28970.14; 31312.39; 31914.07; 26594.63; 24591.17; 28178.28; 27841.32; 37122.51; 34016.64; 38047.59; 34685.43
2.0921521688E10; 27164.78; 28991.17; 31321.56; 31910.41; 26588.64; 24597.26; 28184.94; 27847.75; 37125.56; 34013.37; 38045.92; 34676.14
2.1967597772E10; 27168.97; 29016.64; 31330.52; 31920.82; 26586.97; 24599.23; 28182.93; 27846.77; 37124.1; 34008.48; 38049.88; 34643.7
2.306597766E10; 27177.72; 29042.13; 31346.42; 31948.78; 26590.95; 24603.89; 28181.36; 27854.04; 37127.03; 34003.15; 38050.82; 34639.13
2.4219276543E10; 27184.68; 29067.74; 31357.53; 31979.89; 26589.13; 24604.7; 28184.12; 27858.58; 37124.19; 33998.01; 38054.82; 34629.38
2.543024037E10; 27187.83; 29095.5; 31368.26; 32029.2; 26592.17; 24603.45; 28187.42; 27864.93; 37127.22; 33988.86; 38058.08; 34662.06
2.6701752388E10; 27201.59; 29134.15; 31380.73; 32045.29; 26586.35; 24605.28; 28188.95; 27864.64; 37124.93; 33982.37; 38055.38; 34653.98
2.8036840007E10; 27214.83; 29172.9; 31397.07; 32076.07; 26595.32; 24611.26; 28186.77; 27861.95; 37125.17; 33973.18; 38057.01; 34689.02
2.9438682007E10; 27234.53; 29211.24; 31413.08; 32120.56; 26602.07; 24612.56; 28190.22; 27854.2; 37128.05; 33960.17; 38061.16; 34667.53
3.0910616107E10; 27251.83; 29258.5; 31421.35; 32130.45; 26603.47; 24612.49; 28190.72; 27848.79; 37125.86; 33945.07; 38057.04; 34634.28
3.2456146912E10; 27266.44; 29296.61; 31433.89; 32125.71; 26598.53; 24611.98; 28185.72; 27845.83; 37121.17; 33927.89; 38050.16; 34653.63
3.4078954257E10; 27286.36; 29330.66; 31445.24; 32152.6; 26603.7; 24610.33; 28182.52; 27847.5; 37119.07; 33918.0; 38048.76; 34648.59
3.5782901969E10; 27303.68; 29378.28; 31457.72; 32123.05; 26597.96; 24612.59; 28178.16; 27846.41; 37117.78; 33910.51; 38041.89; 34654.4
3.7572047067E10; 27330.08; 29419.26; 31472.55; 32103.65; 26601.44; 24609.84; 28178.63; 27849.14; 37124.62; 33908.46; 38044.98; 34653.14
3.945064942E10; 27350.29; 29456.05; 31476.15; 32066.69; 26594.44; 24611.18; 28178.57; 27849.05; 37123.4; 33908.02; 38045.32; 34674.67
4.142318189E10; 27372.88; 29499.63; 31479.8; 32010.57; 26590.01; 24611.82; 28179.73; 27842.48; 37121.92; 33913.04; 38048.25; 34677.94
4.3494340984E10; 27402.35; 29531.64; 31487.55; 31960.9; 26596.27; 24610.74; 28183.34; 27849.26; 37123.76; 33922.1; 38044.08; 34663.36
4.5669058033E10; 27425.97; 29573.91; 31498.29; 31913.13; 26587.61; 24610.99; 28182.09; 27855.01; 37125.11; 33930.59; 38046.09; 34644.22
4.7952510934E10; 27452.87; 29605.75; 31503.43; 31865.92; 26586.3; 24616.25; 28183.28; 27861.77; 37126.33; 33943.13; 38053.6; 34631.6
5.035013648E10; 27476.75; 29638.02; 31508.25; 31818.35; 26593.81; 24616.22; 28186.57; 27868.11; 37129.13; 33954.42; 38059.32; 34650.46
5.2867643303E10; 27505.58; 29670.06; 31507.69; 31778.14; 26601.48; 24616.58; 28188.53; 27870.33; 37132.62; 33965.43; 38063.46; 34677.28
5.5511025468E10; 27530.6; 29714.35; 31504.75; 31724.17; 26602.44; 24621.48; 28188.51; 27865.43; 37130.65; 33975.03; 38066.83; 34687.08
5.8286576741E10; 27546.9; 29735.38; 31500.8; 31660.32; 26603.8; 24622.93; 28188.76; 27858.47; 37126.28; 33981.41; 38061.7; 34675.22
6.1200905578E10; 27576.84; 29751.23; 31496.34; 31598.43; 26607.62; 24625.61; 28188.16; 27853.39; 37126.04; 33983.15; 38057.92; 34651.15
6.4260950856E10; 27596.05; 29775.23; 31491.53; 31529.15; 26607.19; 24628.7; 28185.86; 27851.55; 37126.63; 33987.93; 38063.1; 34667.33
6.7473998398E10; 27623.07; 29795.0; 31485.43; 31444.18; 26605.82; 24628.08; 28181.03; 27849.0; 37129.43; 33987.91; 38059.29; 34657.62
7.0847698317E10; 27651.78; 29811.25; 31479.02; 31363.42; 26610.01; 24630.89; 28183.59; 27852.65; 37133.18; 33992.83; 38059.64; 34658.62
7.4390083232E10; 27667.21; 29833.84; 31463.47; 31288.12; 26598.71; 24628.2; 28179.25; 27859.2; 37130.4; 33995.12; 38051.31; 34650.05
7.8109587393E10; 27682.18; 29853.14; 31453.26; 31220.49; 26609.01; 24633.87; 28183.05; 27852.81; 37133.7; 33999.8; 38051.96; 34676.11
8.2015066762E10; 27708.4; 29852.74; 31437.46; 31171.16; 26602.78; 24631.34; 28187.42; 27848.63; 37131.29; 34003.39; 38052.0; 34684.0
8.61158201E10; 27718.63; 29859.66; 31420.85; 31111.78; 26601.51; 24628.87; 28188.01; 27853.39; 37129.5; 34008.17; 38051.54; 34670.08
9.0421611105E10; 27726.28; 29860.72; 31403.06; 31067.93; 26594.54; 24628.4; 28187.4; 27855.63; 37134.15; 34012.59; 38050.35; 34650.89
9.494269166E10; 27738.65; 29877.8; 31386.43; 31017.14; 26592.81; 24626.52; 28189.09; 27862.36; 37132.88; 34014.15; 38051.57; 34648.19
9.9689826242E10; 27740.5; 29876.03; 31369.24; 30977.15; 26590.78; 24626.0; 28187.06; 27866.4; 37134.85; 34018.13; 38061.12; 34648.67
1.04674317554E11; 27745.26; 29876.5; 31351.14; 30940.51; 26599.47; 24620.74; 28187.99; 27866.32; 37132.08; 34019.84; 38066.66; 34682.35
1.09908033431E11; 27743.08; 29872.95; 31338.41; 30910.4; 26600.58; 24619.94; 28189.92; 27866.45; 37128.89; 34020.88; 38065.21; 34696.03
1.15403435102E11; 27752.51; 29858.78; 31324.59; 30887.9; 26600.29; 24616.52; 28194.13; 27860.71; 37129.18; 34018.88; 38062.38; 34688.5
1.21173606857E11; 27750.97; 29860.36; 31301.91; 30869.78; 26602.22; 24608.97; 28189.15; 27854.17; 37124.36; 34016.92; 38056.07; 34660.65
1.27232287199E11; 27747.14; 29867.31; 31290.41; 30854.59; 26606.81; 24607.91; 28189.58; 27851.44; 37124.28; 34018.39; 38055.21; 34652.09
1.33593901558E11; 27730.91; 29836.49; 31277.56; 30852.19; 26604.58; 24603.15; 28186.58; 27848.82; 37121.26; 34016.69; 38053.85; 34655.79
1.40273596635E11; 27716.3; 29827.66; 31266.3; 30846.85; 26600.88; 24594.8; 28183.79; 27847.5; 37116.13; 34014.35; 38049.71; 34678.94
1.47287276466E11; 27705.16; 29821.58; 31253.48; 30838.31; 26598.24; 24592.68; 28182.83; 27857.81; 37121.96; 34014.8; 38050.15; 34651.77
1.54651640289E11; 27684.15; 29830.06; 31244.85; 30858.75; 26600.16; 24594.69; 28176.98; 27854.35; 37127.04; 34016.94; 38048.64; 34666.67
1.62384222303E11; 27665.83; 29830.81; 31238.66; 30890.86; 26597.73; 24599.1; 28187.65; 27849.97; 37125.81; 34021.2; 38050.19; 34676.43
1.70503433418E11; 27642.66; 29818.08; 31231.74; 30916.2; 26594.43; 24600.7; 28182.79; 27849.35; 37124.43; 34023.93; 38049.23; 34673.8
1.79028605088E11; 27605.7; 29819.32; 31231.07; 30951.48; 26597.09; 24608.81; 28184.81; 27855.25; 37131.04; 34026.93; 38048.34; 34646.17
1.87980035342E11; 27576.1; 29801.39; 31230.38; 30997.73; 26596.38; 24614.44; 28185.85; 27864.2; 37133.82; 34031.53; 38050.43; 34643.37
1.97379037109E11; 27558.85; 29785.07; 31233.28; 31044.09; 26598.04; 24622.84; 28184.83; 27865.77; 37134.92; 34034.96; 38059.39; 34658.37
2.07247988964E11; 27526.87; 29784.36; 31236.49; 31116.13; 26596.34; 24630.04; 28183.51; 27870.62; 37135.27; 34040.1; 38064.96; 34676.51
2.17610388412E11; 27492.46; 29794.8; 31238.48; 31181.13; 26597.42; 24640.23; 28185.14; 27863.73; 37135.42; 34043.77; 38067.32; 34689.44
2.28490907832E11; 27457.78; 29781.25; 31245.28; 31278.48; 26602.04; 24644.1; 28190.58; 27860.67; 37139.42; 34044.91; 38066.45; 34675.03
2.39915453223E11; 27431.46; 29799.02; 31255.24; 31358.44; 26605.2; 24649.65; 28191.8; 27859.44; 37135.77; 34045.33; 38066.39; 34668.67
2.51911225884E11; 27398.05; 29783.48; 31268.21; 31439.15; 26609.17; 24651.03; 28192.78; 27851.19; 37136.25; 34046.35; 38071.64; 34653.26
2.64506787178E11; 27367.69; 29794.35; 31272.55; 31494.26; 26609.06; 24652.21; 28186.02; 27848.94; 37133.75; 34044.47; 38067.46; 34661.96
2.77732126536E11; 27335.99; 29779.66; 31281.77; 31544.63; 26608.46; 24655.52; 28183.74; 27846.74; 37130.54; 34044.92; 38061.39; 34659.79
2.91618732862E11; 27305.57; 29780.84; 31295.09; 31634.8; 26606.35; 24652.11; 28188.58; 27849.58; 37130.55; 34047.65; 38056.32; 34648.83
3.06199669505E11; 27273.43; 29778.87; 31312.25; 31707.68; 26603.82; 24651.2; 28188.71; 27854.82; 37130.14; 34048.89; 38059.75; 34665.85
3.2150965298E11; 27245.22; 29741.85; 31324.16; 31785.98; 26601.44; 24651.62; 28188.46; 27855.13; 37131.0; 34048.77; 38061.87; 34684.39
3.37585135629E11; 27216.21; 29775.12; 31339.4; 31863.49; 26594.48; 24649.01; 28184.89; 27851.5; 37134.99; 34050.58; 38062.72; 34655.89
3.5446439241E11; 27195.09; 29740.35; 31361.2; 31932.72; 26587.97; 24645.92; 28183.91; 27856.6; 37133.69; 34051.53; 38059.22; 34652.88
3.7218761203E11; 27174.23; 29740.37; 31382.21; 32021.1; 26588.93; 24647.63; 28184.0; 27860.48; 37132.06; 34050.89; 38061.53; 34642.29
3.90796992631E11; 27154.18; 29715.8; 31401.25; 32098.04; 26593.52; 24637.05; 28188.35; 27862.2; 37137.08; 34052.89; 38066.4; 34644.44
4.10336842262E11; 27134.75; 29714.96; 31428.02; 32167.73; 26594.73; 24637.11; 28189.95; 27869.1; 37128.59; 34049.05; 38069.57; 34671.28
4.30853684375E11; 27121.9; 29672.62; 31447.02; 32257.57; 26600.09; 24639.02; 28192.27; 27869.04; 37131.34; 34049.46; 38070.95; 34681.8
4.52396368593E11; 27109.42; 29665.92; 31475.16; 32288.98; 26604.57; 24631.69; 28196.07; 27859.74; 37130.95; 34045.33; 38072.54; 34693.85
4.75016187022E11; 27108.31; 29676.92; 31498.67; 32379.92; 26608.45; 24629.31; 28190.99; 27857.75; 37125.83; 34040.14; 38073.06; 34663.04
4.98766996373E11; 27100.83; 29637.33; 31524.4; 32469.86; 26609.72; 24627.24; 28188.46; 27852.25; 37129.15; 34033.53; 38068.8; 34639.87
5.23705346191E11; 27097.97; 29630.01; 31543.97; 32524.26; 26612.22; 24623.51; 28188.74; 27848.61; 37132.34; 34027.38; 38066.5; 34660.3
5.498906135E11; 27095.72; 29597.52; 31564.17; 32582.75; 26608.85; 24618.99; 28189.61; 27847.37; 37130.19; 34020.99; 38062.92; 34661.42
5.77385144175E11; 27095.02; 29616.55; 31583.53; 32660.77; 26598.7; 24612.15; 28181.4; 27848.17; 37129.12; 34020.78; 38059.09; 34657.47
6.06254401383E11; 27091.24; 29579.9; 31604.87; 32688.2; 26597.09; 24607.4; 28180.82; 27850.35; 37129.62; 34019.49; 38055.72; 34663.42
6.36567121452E11; 27086.51; 29549.82; 31622.91; 32746.67; 26599.26; 24603.9; 28177.87; 27850.03; 37129.64; 34021.26; 38057.43; 34676.3
6.68395477524E11; 27092.17; 29508.13; 31639.49; 32778.58; 26599.52; 24604.45; 28187.21; 27849.15; 37135.64; 34024.64; 38054.81; 34674.89
7.018152514E11; 27087.24; 29451.98; 31661.24; 32787.57; 26596.89; 24601.85; 28188.63; 27853.92; 37134.35; 34031.0; 38056.0; 34657.09
7.3690601397E11; 27088.34; 29412.56; 31674.83; 32804.57; 26597.37; 24593.83; 28184.9; 27857.11; 37134.93; 34042.47; 38058.58; 34650.35
7.73751314668E11; 27089.55; 29363.29; 31692.46; 32828.54; 26590.92; 24593.3; 28189.22; 27864.86; 37134.87; 34050.57; 38057.58; 34652.14
8.12438880401E11; 27093.39; 29368.36; 31707.51; 32836.58; 26594.79; 24587.92; 28189.2; 27868.2; 37134.76; 34057.71; 38060.37; 34658.12
8.53060824421E11; 27092.01; 29300.81; 31718.95; 32865.64; 26599.63; 24588.77; 28187.94; 27868.26; 37132.38; 34063.93; 38064.21; 34687.31
8.95713865642E11; 27092.58; 29237.11; 31731.81; 32886.4; 26598.96; 24586.35; 28190.51; 27861.45; 37128.68; 34067.39; 38059.91; 34694.15
9.40499558924E11; 27090.65; 29170.71; 31740.36; 32888.43; 26600.74; 24585.13; 28184.47; 27850.92; 37126.11; 34069.23; 38058.35; 34672.71
9.8752453687E11; 27090.44; 29116.46; 31752.11; 32920.2; 26598.29; 24583.25; 28183.41; 27844.64; 37127.39; 34071.76; 38061.39; 34656.59
1.036900763713E12; 27089.1; 29079.09; 31766.83; 32929.4; 26596.67; 24578.52; 28183.76; 27843.88; 37133.01; 34072.31; 38056.39; 34670.41
1.088745801898E12; 27084.84; 29019.45; 31774.72; 32927.44; 26601.37; 24572.79; 28181.3; 27841.54; 37126.44; 34069.96; 38052.69; 34638.08
1.143183091992E12; 27082.49; 28924.27; 31784.76; 32922.13; 26595.98; 24571.21; 28179.41; 27845.81; 37125.25; 34069.83; 38048.38; 34646.23
